root_label,label,metric,system,p_raw,p_holm,median_diff
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_cal_hexagon_6,0.001953125,0.0166015625,-143.4419956405909
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_cal_high_cross_3,0.0009765625,0.0166015625,-135.5016957364341
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_cal_octagon_8,0.0009765625,0.0166015625,-143.16576798644275
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_cal_pentagon_5,0.0009765625,0.0166015625,-142.85929824561404
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_cal_square_4,0.0009765625,0.0166015625,-141.2262522563177
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_checkerboard_potential,0.0009765625,0.0166015625,-138.58297142857143
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_duffing_triple_well,0.0009765625,0.0166015625,-149.15667393410854
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_snic_multi,0.0009765625,0.0166015625,-171.15625
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_transition_routes_4,0.0009765625,0.0166015625,-152.67847642079806
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_var_depth_gradient_4,0.00390625,0.0166015625,-140.23755695758848
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_var_diamond_4,0.001953125,0.0166015625,-155.60974509361603
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,claude_var_l_shape_5,0.0009765625,0.0166015625,-143.4190891472868
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,gated_local_linear,0.0009765625,0.0166015625,-160.2764050387597
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,gated_transfer_linear,0.0009765625,0.0166015625,-158.40952034883722
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,MeanSupportSize,multiwell_strong_transition,0.0009765625,0.0166015625,-149.3374515503876
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_arrested_spiral,1.0,1.0,0.0
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_asymmetric_3,1.0,1.0,0.0
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_hexagon_6,0.001953125,0.0166015625,-0.922443065578224
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_high_cross_3,0.00390625,0.0234375,-0.0140409634615238
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_octagon_8,0.0009765625,0.0166015625,-1.3356950313125213
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_pentagon_5,0.00390625,0.0234375,-0.6366761848847593
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_cal_square_4,0.0009765625,0.0166015625,-1.3746308522907469
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_checkerboard_potential,0.0009765625,0.0166015625,-1.240218713538733
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_duffing_triple_well,1.0,1.0,0.0
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_snic_multi,0.0009765625,0.0166015625,-1.0895299932741636
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_transition_routes_4,0.0009765625,0.0166015625,-1.3766025591327145
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_var_depth_gradient_4,0.0009765625,0.0166015625,-0.6233978485857796
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_var_diamond_4,0.0009765625,0.0166015625,-1.3735560686033832
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,claude_var_l_shape_5,1.0,1.0,0.0
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,gated_local_linear,0.0009765625,0.0166015625,-1.0662206071801783
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,gated_transfer_linear,0.0009765625,0.0166015625,-1.063432017654013
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,HBgivenF,multiwell_strong_transition,0.0009765625,0.0166015625,-1.2618852726273673
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_arrested_spiral,1.0,1.0,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_asymmetric_3,1.0,1.0,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_hexagon_6,0.001953125,0.0166015625,-0.6611630481267323
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_high_cross_3,0.0625,0.375,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_octagon_8,0.0009765625,0.0166015625,-1.091677687958266
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_pentagon_5,0.0625,0.375,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_cal_square_4,0.0009765625,0.0166015625,-0.8614798822002141
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_checkerboard_potential,0.0009765625,0.0166015625,-0.5422031939517841
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_duffing_triple_well,1.0,1.0,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_snic_multi,0.0009765625,0.0166015625,-1.0895299932741636
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_transition_routes_4,0.0009765625,0.0166015625,-1.3766025591327145
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_var_depth_gradient_4,0.00390625,0.02734375,-0.31193157515262604
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_var_diamond_4,0.0009765625,0.0166015625,-1.2238840524804198
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,claude_var_l_shape_5,1.0,1.0,0.0
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,gated_local_linear,0.0009765625,0.0166015625,-1.0662206071801783
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,gated_transfer_linear,0.0009765625,0.0166015625,-1.063432017654013
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,HBgivenF,multiwell_strong_transition,0.0009765625,0.0166015625,-1.2321426869329675
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_arrested_spiral,1.0,1.0,0.0
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_asymmetric_3,1.0,1.0,0.0
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_hexagon_6,0.001953125,0.017578125,-0.7661358285483368
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_high_cross_3,0.015625,0.078125,-0.0140409634615238
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_octagon_8,0.0009765625,0.0166015625,-1.091677687958266
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_pentagon_5,0.00390625,0.0234375,-0.6366761848847593
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_cal_square_4,0.0009765625,0.0166015625,-1.3746308522907469
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_checkerboard_potential,0.0009765625,0.0166015625,-0.14144551244794956
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_duffing_triple_well,1.0,1.0,0.0
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_snic_multi,0.001953125,0.017578125,-1.0895299932741636
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_transition_routes_4,0.0009765625,0.0166015625,-1.3766025591327145
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_var_depth_gradient_4,0.001953125,0.017578125,-0.6233978485857796
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_var_diamond_4,0.0009765625,0.0166015625,-1.3735560686033832
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,claude_var_l_shape_5,1.0,1.0,0.0
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,gated_local_linear,0.0009765625,0.0166015625,-1.0662206071801783
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,gated_transfer_linear,0.0009765625,0.0166015625,-1.063432017654013
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",HBgivenF,multiwell_strong_transition,0.0009765625,0.0166015625,-1.28540645823948
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_arrested_spiral,1.0,1.0,0.0
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_asymmetric_3,1.0,1.0,0.0
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_hexagon_6,0.001953125,0.01953125,-0.7857326966680973
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_high_cross_3,0.0078125,0.0390625,-0.0140409634615238
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_octagon_8,0.0009765625,0.0166015625,-1.091677687958266
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_pentagon_5,0.00390625,0.02734375,-0.6366761848847593
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_cal_square_4,0.0009765625,0.0166015625,-1.3746308522907469
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_checkerboard_potential,0.001953125,0.01953125,-0.12692124611086797
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_duffing_triple_well,1.0,1.0,0.0
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_snic_multi,0.0009765625,0.0166015625,-1.0895299932741636
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_transition_routes_4,0.0009765625,0.0166015625,-1.3766025591327145
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_var_depth_gradient_4,0.00390625,0.02734375,-0.6233978485857796
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_var_diamond_4,0.001953125,0.01953125,-1.3735560686033832
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,claude_var_l_shape_5,1.0,1.0,0.0
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,gated_local_linear,0.0009765625,0.0166015625,-1.0662206071801783
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,gated_transfer_linear,0.0009765625,0.0166015625,-1.063432017654013
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,HBgivenF,multiwell_strong_transition,0.0009765625,0.0166015625,-1.28540645823948
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_cal_hexagon_6,0.001953125,0.0126953125,7829.615450597009
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_cal_high_cross_3,0.0009765625,0.0126953125,1359.686657886774
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_cal_octagon_8,0.0009765625,0.0126953125,6579.320749972106
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_cal_pentagon_5,0.0009765625,0.0126953125,4857.9121285170495
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_cal_square_4,0.0009765625,0.0126953125,15284.657848716397
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_checkerboard_potential,0.0009765625,0.0126953125,1161.5075718842727
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_snic_multi,0.0009765625,0.0126953125,20622.20289280316
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_transition_routes_4,0.0009765625,0.0126953125,108283.56182889942
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_var_depth_gradient_4,0.0009765625,0.0126953125,4851.480024047994
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,claude_var_diamond_4,0.0009765625,0.0126953125,5602.155800594526
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,gated_local_linear,0.0009765625,0.0126953125,74134.77874027558
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,gated_transfer_linear,0.0009765625,0.0126953125,6274.011386068252
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH1,multiwell_strong_transition,0.0009765625,0.0126953125,497.2023586694573
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_cal_hexagon_6,0.001953125,0.0126953125,5473.985442842412
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_cal_high_cross_3,0.0009765625,0.0126953125,1082.8588099272906
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_cal_octagon_8,0.0009765625,0.0126953125,3159.1568183941317
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_cal_pentagon_5,0.0009765625,0.0126953125,636.1037085585847
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_cal_square_4,0.0009765625,0.0126953125,2200.1436290338356
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_checkerboard_potential,0.0009765625,0.0126953125,731.7041997485484
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_snic_multi,0.0009765625,0.0126953125,12107.591082642633
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_transition_routes_4,0.0009765625,0.0126953125,21622.273126852422
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_var_depth_gradient_4,0.0009765625,0.0126953125,802.4391868064447
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,claude_var_diamond_4,0.0009765625,0.0126953125,4745.272397821915
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,gated_local_linear,0.0009765625,0.0126953125,65733.62108127124
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,gated_transfer_linear,0.0009765625,0.0126953125,3317.502315118306
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH1,multiwell_strong_transition,0.0009765625,0.0126953125,828.7251233483831
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_cal_hexagon_6,0.001953125,0.0126953125,12232.140773853927
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_cal_high_cross_3,0.0009765625,0.0126953125,2653.516662213702
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_cal_octagon_8,0.0009765625,0.0126953125,3563.9509925858283
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_cal_pentagon_5,0.0009765625,0.0126953125,1679.0569886519556
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_cal_square_4,0.0009765625,0.0126953125,5580.871408151849
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_checkerboard_potential,0.0009765625,0.0126953125,3083.500814071072
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_snic_multi,0.001953125,0.0126953125,125008.24107143421
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_transition_routes_4,0.0009765625,0.0126953125,35090.81013706499
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_var_depth_gradient_4,0.001953125,0.0126953125,1086.6166762511482
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,claude_var_diamond_4,0.0009765625,0.0126953125,7947.220773466164
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,gated_local_linear,0.0009765625,0.0126953125,425426.23620263423
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,gated_transfer_linear,0.0009765625,0.0126953125,8587.81480868557
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH1,multiwell_strong_transition,0.0009765625,0.0126953125,1134.1238809519778
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_cal_hexagon_6,0.001953125,0.0126953125,11641.90927846506
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_cal_high_cross_3,0.0009765625,0.0126953125,3301.407422674897
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_cal_octagon_8,0.0009765625,0.0126953125,3563.9509925858283
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_cal_pentagon_5,0.0009765625,0.0126953125,1388.9607163237908
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_cal_square_4,0.0009765625,0.0126953125,5249.7422941546665
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_checkerboard_potential,0.0009765625,0.0126953125,3577.6707653635017
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_snic_multi,0.0009765625,0.0126953125,407479.12866904406
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_transition_routes_4,0.0009765625,0.0126953125,26428.244641850182
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_var_depth_gradient_4,0.00390625,0.0126953125,1121.445163560852
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,claude_var_diamond_4,0.001953125,0.0126953125,10718.6495263243
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,gated_local_linear,0.0009765625,0.0126953125,350747.3697700206
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,gated_transfer_linear,0.0009765625,0.0126953125,7348.760159225274
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH1,multiwell_strong_transition,0.0009765625,0.0126953125,1477.1593591469973
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_cal_hexagon_6,0.001953125,0.0126953125,15.975256721914548
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_cal_high_cross_3,0.2158203125,0.431640625,0.3155368000494764
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_cal_octagon_8,0.0009765625,0.0126953125,4.509151358536796
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_cal_pentagon_5,0.0009765625,0.0126953125,11.595917725998872
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_cal_square_4,0.0009765625,0.0126953125,7.085450207484634
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_checkerboard_potential,0.0048828125,0.01953125,3.9899580878744496
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_snic_multi,0.0009765625,0.0126953125,390.2285297937558
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_transition_routes_4,0.0009765625,0.0126953125,139.1604758657437
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_var_depth_gradient_4,0.052734375,0.158203125,1.827051168484275
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,claude_var_diamond_4,0.001953125,0.0126953125,25.886275279033853
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,gated_local_linear,0.0009765625,0.0126953125,834.089905837577
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,gated_transfer_linear,0.0009765625,0.0126953125,25.191452267454018
lista_blockdiag_signsplit_hardinit_basin_partition,SLK-BD,FreezeWrongH20,multiwell_strong_transition,0.65234375,0.65234375,-0.6118668300805664
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_cal_hexagon_6,0.01953125,0.1171875,0.7583210776083898
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_cal_high_cross_3,0.1162109375,0.38671875,0.906426352503005
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_cal_octagon_8,0.001953125,0.021484375,3.758044050867991
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_cal_pentagon_5,0.0068359375,0.0478515625,3.189178079701205
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_cal_square_4,0.0966796875,0.38671875,0.558112787577059
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_checkerboard_potential,0.0029296875,0.0263671875,10.995327954132684
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_snic_multi,0.0009765625,0.0126953125,45.01425682458711
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_transition_routes_4,0.001953125,0.021484375,17.62838320063029
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_var_depth_gradient_4,0.384765625,0.76953125,-0.17493609872223165
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,claude_var_diamond_4,0.0029296875,0.0263671875,4.065476350717423
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,gated_local_linear,0.0009765625,0.0126953125,1763.9474927748438
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,gated_transfer_linear,0.0244140625,0.1220703125,8.563740130101829
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,FreezeWrongH20,multiwell_strong_transition,0.4228515625,0.76953125,-0.433479910199155
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_cal_hexagon_6,0.001953125,0.0126953125,45.83395719718949
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_cal_high_cross_3,0.0068359375,0.013671875,22.90715310512325
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_cal_octagon_8,0.0009765625,0.0126953125,11.49498560783455
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_cal_pentagon_5,0.001953125,0.0126953125,7.419021480859872
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_cal_square_4,0.0009765625,0.0126953125,8.204772456278397
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_checkerboard_potential,0.0009765625,0.0126953125,27.073225641170495
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_snic_multi,0.001953125,0.0126953125,473.3367413329863
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_transition_routes_4,0.0009765625,0.0126953125,216.99913771724238
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_var_depth_gradient_4,0.00390625,0.0126953125,18.36617549921466
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,claude_var_diamond_4,0.0009765625,0.0126953125,69.31354714702937
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,gated_local_linear,0.0009765625,0.0126953125,6860.1465333229025
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,gated_transfer_linear,0.0009765625,0.0126953125,43.78091183805249
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",FreezeWrongH20,multiwell_strong_transition,0.9677734375,0.9677734375,-0.6432489933185064
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_cal_hexagon_6,0.001953125,0.0126953125,45.83395719718949
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_cal_high_cross_3,0.0068359375,0.0205078125,36.892389520362045
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_cal_octagon_8,0.0009765625,0.0126953125,5.760675026664639
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_cal_pentagon_5,0.0009765625,0.0126953125,6.295741207219087
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_cal_square_4,0.0009765625,0.0126953125,9.206915462995621
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_checkerboard_potential,0.0009765625,0.0126953125,41.309500641564625
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_snic_multi,0.0009765625,0.0126953125,627.7869557665837
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_transition_routes_4,0.0009765625,0.0126953125,149.91169444559176
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_var_depth_gradient_4,0.0078125,0.0205078125,19.028379800606047
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,claude_var_diamond_4,0.001953125,0.0126953125,55.664072394330574
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,FreezeWrongH20,gated_local_linear,0.0009765625,0.0126953125,5992.931933032949
