root_label,label,horizon,system,p_raw_t,p_holm_t,p_raw_w,p_holm_w,mean_diff_log10,median_diff_log10,hl_diff_log10,lo_log10,hi_log10,n_seeds
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_checkerboard_potential,1.3154354201668458e-05,0.00011838918781501612,0.0009765625,0.0166015625,-2.379801078626553,-2.551636823390405,-2.6672767069078285,-3.177620044503463,-1.4322695322111825,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_duffing_triple_well,3.13327000291558e-05,0.0002506616002332464,0.0009765625,0.0166015625,-0.7673695678601153,-0.751550023617855,-0.7488181577999093,-1.0423385865353816,-0.5442456476308877,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_snic_multi,2.1543547823145865e-09,3.4469676517033384e-08,0.0009765625,0.0166015625,-1.877069759608108,-1.88261247121496,-1.9013292959630108,-2.1320355989755564,-1.7204324712568067,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_transition_routes_4,5.636245757492638e-07,7.32711948474043e-06,0.0009765625,0.0166015625,-1.6098970286845653,-1.7197369195323167,-1.6410207549187101,-2.016485956531212,-1.2318527117132119,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_var_depth_gradient_4,0.0004748508280043858,0.0018994033120175431,0.0009765625,0.0166015625,-1.0710711904369712,-1.0492821087617308,-1.0179931597633995,-1.7644521363793337,-0.433566786743363,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_var_diamond_4,0.00010644190922317439,0.0006386514553390464,0.0009765625,0.0166015625,-1.1808484394843748,-1.3209510180151063,-1.3705388699553134,-1.7421623729723992,-0.5327000409484322,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,claude_var_l_shape_5,9.365402125909559e-07,1.123848255109147e-05,0.0009765625,0.0166015625,-2.275051010176092,-2.065678710195557,-2.1647716561358967,-2.8896432119827082,-1.8263469098903327,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,gated_local_linear,5.722110087131216e-10,9.727587148123067e-09,0.0009765625,0.0166015625,-2.119333081084442,-2.205255607264296,-2.1130798516767695,-2.326800315384565,-1.8822874397949543,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,gated_transfer_linear,0.00103902321164684,0.0031170696349405204,0.0009765625,0.0166015625,-0.15635647080297316,-0.1342159542297815,-0.13850034226583108,-0.20264269916144317,-0.07355834063560909,10
lista_dense_softblock_signsplit_p64_hardinit_basin_partition,SLK-SB,1000,multiwell_strong_transition,0.6299047332669201,1.0,0.5,0.5,0.5947201768349838,-2.4233082823057943,-2.4617294296256462,-3.121278179216479,6.0623498205888975,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_arrested_spiral,7.332351037707197e-06,7.332351037707196e-05,0.001953125,0.017578125,-1.9036962517558753,-1.8980759429727934,-1.8734198027900844,-2.7196936763850115,-1.3664495502475271,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_asymmetric_3,1.042888758029009e-06,1.2514665096348109e-05,0.001953125,0.017578125,-1.699354526576722,-1.615678768646597,-1.7106941405809568,-1.895605521732231,-1.4133437534867503,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_hexagon_6,8.477767646735781e-06,7.629990882062203e-05,0.001953125,0.017578125,-2.068012566859573,-1.8903799559367216,-1.9081727241971005,-3.1081008398505205,-1.6218103458974933,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_high_cross_3,8.481900134611617e-07,1.1026470174995101e-05,0.0009765625,0.0166015625,-1.1614771179772698,-1.19629427566193,-1.1176536814479512,-1.4133503776981138,-0.9087058447793139,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_octagon_8,4.384720513942598e-09,6.577080770913896e-08,0.0009765625,0.0166015625,-1.8014059520455448,-1.8722484440577742,-1.835470562236797,-1.9956492412823372,-1.5862111174268878,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_pentagon_5,0.00011895906321938303,0.0007137543793162981,0.0009765625,0.0166015625,-1.5610653869828082,-1.3056188064673175,-1.246193325617021,-2.315651456040138,-0.99545558068658,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_cal_square_4,1.2562611045478095e-09,2.0100177672764953e-08,0.0009765625,0.0166015625,-1.8475423653086456,-1.843655194973437,-1.8486267241342058,-2.078925408747433,-1.607194249477554,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_checkerboard_potential,0.6586403840078789,1.0,0.5771484375,1.0,0.32977187768954996,0.142304163429986,0.06407018681105633,-1.501250769341027,1.9545956897456185,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_duffing_triple_well,0.0001944517048526872,0.000972258524263436,0.001953125,0.017578125,-1.0043783591850672,-1.0880569488459728,-1.0886146029229118,-1.4235302273862944,-0.5725424532831656,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_snic_multi,1.1222448533756686e-11,1.9078162507386365e-10,0.001953125,0.017578125,-2.2177373937928593,-2.17595699369173,-2.2061350007754426,-2.3427698843140092,-2.0731498303329623,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_transition_routes_4,4.902587637986014e-07,6.8636226931804196e-06,0.0009765625,0.0166015625,-2.2270674515578355,-2.071358777661265,-2.2176920568399625,-2.8844853477509353,-1.6818923442070997,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_var_depth_gradient_4,0.0002220689965465826,0.000972258524263436,0.001953125,0.017578125,-1.3093686996616016,-1.6212076154097792,-1.4813774406033717,-1.7923348774724865,-0.49276140698757587,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_var_diamond_4,6.964356313896434e-05,0.0004875049419727504,0.0009765625,0.0166015625,-1.5171324772169625,-1.4825570272489468,-1.566236619708369,-2.038688439247292,-0.9932549053102544,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,claude_var_l_shape_5,5.17861904929562e-05,0.0004142895239436496,0.001953125,0.017578125,-1.774937709700372,-1.8782501493225459,-1.8414139665756766,-2.392121458979241,-1.4864178698503745,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,gated_local_linear,1.5580808314759033e-06,1.7138889146234935e-05,0.0009765625,0.0166015625,-2.3220920926447017,-2.576120728732728,-2.497365733120012,-2.7496508543977165,-2.13798315851133,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,gated_transfer_linear,0.0002233461111761476,0.000972258524263436,0.0009765625,0.0166015625,-0.3578056794002419,-0.3635955535143057,-0.3787337131683429,-0.5383527309307625,-0.17327745882030757,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",100,multiwell_strong_transition,0.9999877791339962,1.0,1.0,1.0,2.5168556956215458,2.7688216946495823,2.7212619398872926,2.0980156974203714,3.13696050545981,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_arrested_spiral,4.593134600499055e-06,5.511761520598866e-05,0.001953125,0.0166015625,-2.314605749241524,-2.066744549488573,-2.0410292752761428,-3.432122315265898,-1.8450722382352218,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_asymmetric_3,1.712684193758473e-05,0.00015414157743826257,0.001953125,0.0166015625,-2.268320981783498,-1.8238072405055958,-1.8238072405055958,-3.025171370512842,-1.6167790582707688,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_hexagon_6,1.868614015279558e-05,0.00015414157743826257,0.001953125,0.0166015625,-2.452822620868872,-2.100294124987985,-2.1088767382382896,-3.7338012043133677,-1.884548855710022,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_high_cross_3,9.222176797189721e-06,0.00010144394476908694,0.0009765625,0.0166015625,-1.147389994401823,-1.0918759823578605,-1.0756475673721893,-1.5034797479414719,-0.7950729357724093,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_octagon_8,1.6730080085461236e-09,2.5095120128191855e-08,0.0009765625,0.0166015625,-1.907828781410318,-1.9156233901081876,-1.924274622556891,-2.090229329027851,-1.6752266173312853,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_pentagon_5,0.00010730943037338923,0.0006438565822403353,0.0009765625,0.0166015625,-1.9811970434373751,-1.9524398938337433,-1.834981873422036,-2.8344015127184963,-1.183661559348543,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_cal_square_4,8.609302848189504e-10,1.3774884557103206e-08,0.0009765625,0.0166015625,-2.259920039659546,-2.1831351824329603,-2.2466905106546,-2.5006971343625257,-2.0358480965805645,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_checkerboard_potential,0.8231158907565131,1.0,0.5390625,1.0,2.831168126068304,-1.8546740976464056,-1.691535918054829,-3.300741144735708,8.876887016458252,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_duffing_triple_well,1.4191736271306417e-05,0.00014191736271306418,0.0009765625,0.0166015625,-1.3201734372194427,-1.3132492637093396,-1.3608616611415685,-1.8336115822742314,-1.0583465780034884,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_snic_multi,4.059933895803062e-10,6.901887622865205e-09,0.001953125,0.0166015625,-2.3785396038769897,-2.4206457090812394,-2.372110765780345,-2.549799334051194,-2.165309361863426,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_transition_routes_4,1.3947010956591554e-07,1.9525815339228174e-06,0.0009765625,0.0166015625,-1.5896911070015745,-1.6516661644490536,-1.6364286057821256,-1.9006000596739694,-1.2800057007958792,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_var_depth_gradient_4,0.0008970925257097438,0.003588370102838975,0.001953125,0.0166015625,-1.557453826865853,-2.231415357429302,-2.0999418450798673,-2.411700488130376,-0.5105293542807458,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_var_diamond_4,0.00013156456372315895,0.0006578228186157947,0.0009765625,0.0166015625,-1.4488118769999385,-1.5757522646200566,-1.5474836724000496,-2.0109408062914587,-0.5800567143402033,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,claude_var_l_shape_5,2.1576359454540495e-05,0.00015414157743826257,0.0009765625,0.0166015625,-2.417202885370722,-2.397427234480329,-2.3873110558235404,-3.458561802172886,-2.0353253085099676,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,gated_local_linear,1.246789001181441e-06,1.620825701535873e-05,0.0009765625,0.0166015625,-2.294616310870757,-2.332004144797187,-2.457278946462515,-2.69297031012588,-2.1858502484361777,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,gated_transfer_linear,0.0023614199149419235,0.00708425974482577,0.0048828125,0.0166015625,-0.16054399481581785,-0.1651481711523179,-0.1651481711523179,-0.2683772995761827,-0.042984843632154005,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",500,multiwell_strong_transition,0.9999992636874359,1.0,1.0,1.0,24.960934150276692,25.743771789890125,25.845813340656,23.043373048407474,29.60386172667838,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_arrested_spiral,4.15055786360666e-06,4.980669436327992e-05,0.001953125,0.0166015625,-2.3734876953239814,-2.075305044994897,-2.075305044994897,-2.622570851993744,-1.872493980890444,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_asymmetric_3,3.0073032432811128e-05,0.00021051122702967788,0.001953125,0.0166015625,-2.3485569387014618,-1.770112634192027,-1.7689996492782232,-3.278614728209151,-1.4035052045406347,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_hexagon_6,2.148958813225668e-05,0.0001787300712001694,0.001953125,0.0166015625,-2.4917705507519887,-2.1422355663279227,-2.148221156349934,-3.792900926868307,-1.9065370913816406,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_high_cross_3,1.085603761217334e-05,0.0001085603761217334,0.0009765625,0.0166015625,-1.1352372332463658,-1.0650787139054567,-1.05490719795874,-1.4902846368508327,-0.8634924692699132,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_octagon_8,1.9583696494023848e-09,2.9375544741035772e-08,0.0009765625,0.0166015625,-1.8580185050833748,-1.8740087569565818,-1.8715276435765413,-2.046795916765986,-1.6125347674651402,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_pentagon_5,0.00011486336596268254,0.0006891801957760952,0.0009765625,0.0166015625,-2.024123489653392,-1.9798586607618012,-1.8738612432076907,-2.9018460573159195,-1.2105110172284042,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_cal_square_4,8.023251141430842e-10,1.2837201826289348e-08,0.0009765625,0.0166015625,-2.330368253642533,-2.255266769879718,-2.3021019270977003,-2.6514512235911054,-2.1364067035569674,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_checkerboard_potential,0.0001273945664347508,0.0006891801957760952,0.001953125,0.0166015625,-2.572417929739951,-2.8980388898695546,-2.855633114005607,-3.6652028509277286,-1.317661592591189,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_duffing_triple_well,8.96192289621681e-06,9.85811518583849e-05,0.0009765625,0.0166015625,-1.2365626947944635,-1.205191135342469,-1.2697322541181522,-1.740632852662825,-0.8515267338056081,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_snic_multi,5.897345036059398e-10,1.0025486561300977e-08,0.001953125,0.0166015625,-2.3827814743948053,-2.4152029513545332,-2.3735964626318267,-2.6025211389063196,-2.160978267528757,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_transition_routes_4,8.783660757386794e-08,1.2297125060341512e-06,0.0009765625,0.0166015625,-1.4708143076779732,-1.5485983126528753,-1.4948149199815761,-1.6951336362094462,-1.233974672999869,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_var_depth_gradient_4,0.001026862129575754,0.003080586388727262,0.001953125,0.0166015625,-1.6123774649325984,-2.2692177266642455,-2.2497968807692463,-2.5741130261655014,-0.5078427591750211,9
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_var_diamond_4,0.0002065153260626739,0.0008260613042506956,0.0009765625,0.0166015625,-1.4319660158023098,-1.570780657353174,-1.531732180825804,-1.9329451122413701,-0.4919995618857087,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,claude_var_l_shape_5,1.985889680001882e-05,0.0001787300712001694,0.0009765625,0.0166015625,-2.498529697175935,-2.449722766221859,-2.4541570231127343,-3.6090392069211994,-1.9511775642039764,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,gated_local_linear,1.3722059004653722e-06,1.783867670604984e-05,0.0009765625,0.0166015625,-2.2985005691732114,-2.383000247429521,-2.434574241100311,-2.7136489889908884,-2.137068998825133,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,gated_transfer_linear,0.003281811418656764,0.006563622837313528,0.0068359375,0.0166015625,-0.14839835702730858,-0.15614048469165756,-0.15614048469165756,-0.2517711762016236,-0.027058963398029462,10
mlp_sparse_blockdiag_hardinit_basin_partition_control,"Sparse MLP, BD",1000,multiwell_strong_transition,0.17025988377279455,0.17025988377279455,0.0419921875,0.0419921875,-0.9347275767117121,-1.700052628641558,-1.769152187643958,-1.9816634883079631,-1.5401909687168611,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_arrested_spiral,2.099527988253451e-06,2.2144579500053396e-05,0.001953125,0.017578125,-1.8285477766950626,-1.8734198027900844,-1.83869893156862,-1.974200290240673,-1.3664495502475271,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_asymmetric_3,2.013143590913945e-06,2.2144579500053396e-05,0.001953125,0.017578125,-2.427260860907352,-2.503741203539561,-2.5568982094992467,-2.9230995781515037,-2.091620329682825,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_hexagon_6,3.997172511559942e-06,3.597455260403948e-05,0.001953125,0.017578125,-1.9580994412084374,-1.8903799559367216,-1.8951449380377665,-2.6781437024883634,-1.5467755606979772,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_high_cross_3,8.290776290873222e-07,9.948931549047866e-06,0.0009765625,0.0166015625,-1.2812910720605761,-1.3768948149461315,-1.3479329955831183,-1.56730727272873,-1.066490401216006,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_octagon_8,5.820303786452114e-09,8.730455679678172e-08,0.0009765625,0.0166015625,-1.6696596889719448,-1.6843965636220788,-1.7206296999792672,-1.8463302533868753,-1.447403027407033,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_pentagon_5,7.5849391717279375e-06,6.06795133738235e-05,0.0009765625,0.0166015625,-2.1260049973199893,-2.0834063458659564,-2.2987460417690064,-2.6279183737886163,-1.486737155966549,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_cal_square_4,7.60559737349668e-05,0.0005323918161447677,0.0009765625,0.0166015625,-1.289921550523093,-1.5856106447190774,-1.5232213633872296,-1.8059937415535994,-0.6715013807917034,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_checkerboard_potential,0.06918576828992327,0.13837153657984655,0.0966796875,0.193359375,-0.754650283802967,-0.6095986564910396,-0.7281810611797608,-2.250427557760589,0.5886861734164387,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_duffing_triple_well,0.0001236138216305867,0.0007416829297835203,0.001953125,0.017578125,-0.9766181745739347,-0.8979943239983821,-1.0337886710776747,-1.4067902189577683,-0.7054509875243011,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_snic_multi,3.481165495006315e-10,5.569864792010104e-09,0.0009765625,0.0166015625,-2.22148335478164,-2.217568236653624,-2.1775486395134185,-2.4577695262741655,-2.0344679591246964,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_transition_routes_4,1.253198077995067e-07,1.6420848697116898e-06,0.0009765625,0.0166015625,-2.41313386420386,-2.3846650170722157,-2.4920723328360324,-2.8838570191530013,-1.9772249732656357,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_var_depth_gradient_4,0.0015893479101987396,0.006357391640794958,0.00390625,0.017578125,-0.794983644150417,-0.6149304787008512,-0.6118387372904011,-1.3088983849801596,-0.2765018376869768,8
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_var_diamond_4,0.00030410421112369055,0.0015205210556184527,0.001953125,0.017578125,-1.8007603855167373,-1.710647953945616,-1.8036598613918076,-3.0129394388378214,-0.9524109120484592,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,claude_var_l_shape_5,1.1729177640797784e-07,1.6420848697116898e-06,0.0009765625,0.0166015625,-2.0426435379517063,-2.079908947614266,-2.0304359008208124,-2.4461140636476504,-1.5867426402673663,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,gated_local_linear,2.0053297402469e-10,3.40906055841973e-09,0.0009765625,0.0166015625,-2.495751383076373,-2.522155151974026,-2.5316937448971233,-2.749506091476309,-2.3596929821145722,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,gated_transfer_linear,0.027351740876838816,0.08205522263051646,0.0419921875,0.1259765625,-0.2504821291642627,-0.26226947506738074,-0.3005430132177732,-0.5016083442615911,-0.2026122084830834,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,100,multiwell_strong_transition,0.9999725286170209,0.9999725286170209,0.9990234375,0.9990234375,2.3352581026598314,2.7587269818206175,2.487937913515509,2.0844785237248837,2.957806194840721,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_arrested_spiral,1.4539878254941683e-06,1.4539878254941683e-05,0.001953125,0.0166015625,-2.159981460461119,-2.0455736074348487,-2.022514045159288,-2.112579600423462,-1.8450722382352218,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_asymmetric_3,7.667446760604963e-07,9.200936112725956e-06,0.001953125,0.0166015625,-3.2884494606611834,-3.5130284086841908,-3.532179283723918,-3.763115897234107,-3.1077694269009943,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_hexagon_6,8.57308720142504e-06,6.0011610409975284e-05,0.001953125,0.0166015625,-2.3343598139260306,-2.100294124987985,-2.1013401020989804,-3.5680180631185294,-1.7232843095778556,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_high_cross_3,9.641059540289906e-07,1.0605165494318896e-05,0.0009765625,0.0166015625,-1.3163564225866964,-1.4000914387047247,-1.4056260935526574,-1.6133624568326206,-0.9996206002634447,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_octagon_8,5.744826824647591e-09,8.617240236971387e-08,0.0009765625,0.0166015625,-1.763909998343412,-1.6998067082760013,-1.7294398605791648,-1.934980670209291,-1.595478613227527,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_pentagon_5,7.097461337630426e-06,5.747431720692476e-05,0.0009765625,0.0166015625,-2.7311296697721468,-2.7004212829026155,-2.8682246390631336,-3.69983892160048,-1.795316216160494,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_cal_square_4,0.0002348216921549274,0.0011058608711265404,0.0009765625,0.0166015625,-1.492773129957851,-1.9761141013163592,-1.9340459228510625,-2.1972906978509963,-0.578332664470447,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_checkerboard_potential,0.39709507466483074,0.7941901493296615,0.0419921875,0.083984375,-0.5834737944693014,-2.3894929703927765,-2.7328618616108646,-3.3571990886691303,-1.6088745059889753,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_duffing_triple_well,6.3860352452138625e-06,5.747431720692476e-05,0.0009765625,0.0166015625,-1.2406308405729227,-1.1705665465325035,-1.2109368922428276,-1.709246808104833,-0.959016785725264,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_snic_multi,2.360214919720439e-10,4.012365363524747e-09,0.0009765625,0.0166015625,-2.4492287564472006,-2.382170159533838,-2.4246853671130317,-2.640929270653304,-2.1857212444575342,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_transition_routes_4,5.8483157879174235e-09,8.617240236971387e-08,0.0009765625,0.0166015625,-1.884253754148635,-1.9018366525891386,-1.909605514257269,-1.9642745705415867,-1.631739267177682,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_var_depth_gradient_4,0.0073592153893239755,0.022077646167971927,0.00390625,0.0166015625,-0.9192318514944521,-0.5625638673376365,-0.6015544554766421,-1.5734683244646552,-0.38008530007632435,8
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_var_diamond_4,0.00022117217422530807,0.0011058608711265404,0.001953125,0.0166015625,-2.0624457471642823,-1.9911577555107656,-1.990432081602482,-2.2645676825080985,-1.6843695065644524,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,claude_var_l_shape_5,3.057864469927038e-07,3.975223810905149e-06,0.0009765625,0.0166015625,-2.7576607590916646,-2.5021019797680886,-2.54994716281404,-3.5226081505159197,-2.2559114558254745,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,gated_local_linear,1.6719431165889464e-09,2.6751089865423142e-08,0.0009765625,0.0166015625,-2.561030318139583,-2.696848063902391,-2.6074996040867777,-2.7708046284052297,-2.343508349479033,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,gated_transfer_linear,4.257599169473282e-05,0.0002554559501683969,0.0009765625,0.0166015625,-0.18597066792371647,-0.18750557555798025,-0.19039318724636342,-0.2517039819376421,-0.11863684306566001,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,500,multiwell_strong_transition,0.999999486711937,0.999999486711937,1.0,1.0,24.507776713954616,25.74341925984696,25.821792146854374,21.27754497124233,29.44980426918375,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_arrested_spiral,1.2647285310330542e-06,1.2647285310330541e-05,0.001953125,0.0166015625,-2.2069329806305684,-2.04617766056,-2.04619655261897,-2.622570851993744,-1.872493980890444,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_asymmetric_3,7.129384724710582e-07,8.555261669652699e-06,0.001953125,0.0166015625,-3.375614020200907,-3.60385080743369,-3.591805227898528,-3.809198109361673,-3.195629838738358,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_hexagon_6,1.1550890012532861e-05,6.930534007519717e-05,0.001953125,0.0166015625,-2.3686084913653302,-2.1422355663279227,-2.1422355663279227,-3.7340553003203705,-1.7056079430690911,9
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_high_cross_3,1.0523396761895857e-06,1.1575736438085442e-05,0.0009765625,0.0166015625,-1.309680180112101,-1.3848097353828193,-1.3893996696085038,-1.6182348654348817,-0.9919373921572707,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_octagon_8,9.31140501595946e-09,1.3035967022343245e-07,0.0009765625,0.0166015625,-1.7135860891557368,-1.6452525629482555,-1.6772636022909908,-1.8910999029437852,-1.5375876125492742,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_pentagon_5,6.573350142483262e-06,4.601345099738283e-05,0.0009765625,0.0166015625,-2.799341260135504,-2.828565171363781,-2.9990947620461323,-3.8181942863955722,-2.0627725647858997,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_cal_square_4,0.00026371704509396676,0.001054868180375867,0.0009765625,0.0166015625,-1.5299084963050487,-2.035265971153261,-1.9580293896308167,-2.252798495585499,-0.5705346582389669,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_checkerboard_potential,5.268708806370262e-06,4.2149670450962095e-05,0.0009765625,0.0166015625,-2.8218521729440096,-2.6091563478224664,-2.863465764462428,-3.539495414098353,-2.3395119463897673,10
mlp_sparse_hardinit_basin_partition_control,Sparse MLP,1000,claude_duffing_triple_well,2.5178793682761765e-06,2.266091431448559e-05,0.0009765625,0.0166015625,-1.1991905141925447,-1.0906373405905785,-1.1756173746434935,-1.5461660603728196,-0.9876362253740921,10
