system_key,system_name,seed,run_dir,status,current_coverage,family_count_retained,family_count_total,persistent_coverage,transition_count,elapsed_seconds,activity_leakage_true,activity_leakage_null,activity_leakage_true_over_null,matrix_leakage_true,matrix_leakage_null,matrix_leakage_true_over_null,activity_change_leakage_true,activity_change_leakage_null,activity_change_leakage_true_over_null,matrix_change_leakage_true,matrix_change_leakage_null,matrix_change_leakage_true_over_null,restricted_inside_residual_true,restricted_inside_residual_null,restricted_inside_residual_true_over_null,encoded_next_outside_true,encoded_next_outside_null,encoded_next_outside_true_over_null,global_over_identity_true,global_over_identity_null,global_over_identity_true_over_null,operator_distance_true,operator_distance_null,operator_distance_true_over_null
claude:transition_routes_4,claude_transition_routes_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_0/20260501-032023,eligible,0.995361328125,9,10,0.98876953125,8154,10.670136451721191,0.00354028436627216,0.1547766135071214,0.02287350967340598,0.04980978377264288,0.16060199231461125,0.3101442457517464,0.313156599622923,0.7961962553600993,0.39331584080521736,0.6167879639854394,0.8022173182807235,0.7688539625488415,0.006010267218908373,0.11490444709229405,0.05230665453775501,0.04328371153058476,0.04328371153058476,1.0,0.4720036724895302,15.187468614067829,0.031078495336103823,1.031765389954411,1.036383864928024,0.9955436637621393
claude:transition_routes_4,claude_transition_routes_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_1/20260501-032328,eligible,0.9981689453125,9,9,0.9898681640625,8177,10.26888918876648,0.0035243968302991332,0.15308522877759778,0.02302244872638481,0.037807660354322335,0.16670597000339604,0.22679247991869841,0.32598050544037066,0.792539026681045,0.41131161301355135,0.6071951001610454,0.7947461861159564,0.7640113419461612,0.006612957717676296,0.11838144129931348,0.05586143947137976,0.04185953108299646,0.04185953108299646,1.0,0.521805262810627,15.777192371129203,0.033073391674267864,1.0032589586416338,1.0088737174856908,0.9944346267062542
claude:transition_routes_4,claude_transition_routes_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_2/20260501-032623,eligible,0.954345703125,9,13,0.9481201171875,7818,13.577309131622314,0.0029661859273476913,0.14334432219559412,0.020692733984261438,0.04315396859858307,0.15378819095293658,0.280606516867016,0.297923884682897,0.8057053178617475,0.36976780229470735,0.5919032119381119,0.7998715855122669,0.7399977979703274,0.005825914352302966,0.10939813113875996,0.05325424019276353,0.03371102966866391,0.03371102966866391,1.0,0.4845266474434801,15.836414782338203,0.030595728522080368,1.025016893850708,1.0297799000509071,0.9953747337659594
claude:var_depth_gradient_4,claude_var_depth_gradient_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_0/20260501-033835,eligible,0.9736328125,4,7,0.967041015625,7976,13.799961805343628,0.004992327098861535,0.13712134429363573,0.03640809623460821,0.03712497597032356,0.13673632407441366,0.2715077812836308,0.393195662093476,0.7560752919593497,0.5200482892047954,0.5538687540935964,0.7590247753356094,0.7297110345952785,0.011639892085833208,0.1164696969708666,0.09993923216564027,0.04344902827608493,0.04344902827608493,1.0,0.8145741178015652,11.770551269992504,0.06920441524928543,0.9289209799136297,0.9329442996762496,0.9956875027115594
claude:var_depth_gradient_4,claude_var_depth_gradient_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_1/20260501-033841,eligible,0.96533203125,4,7,0.9610595703125,7908,11.335918426513672,0.004806568205457783,0.2852380853915114,0.016851074423881354,0.06346326475211281,0.27879410446060643,0.2276348880292774,0.3545527249960672,0.7927433147899502,0.4472478271103573,0.5446871696288225,0.7885280719358321,0.6907644623121895,0.010244314824154653,0.22567157900317691,0.04539479392755274,0.04190606434571472,0.04190606434571472,1.0,0.7428802537662567,25.347079780656316,0.02930831717873818,0.9454642595482622,0.9591507895542211,0.9857305752598923
claude:var_depth_gradient_4,claude_var_depth_gradient_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_2/20260501-033836,eligible,0.931640625,4,10,0.929443359375,7632,11.346981763839722,0.004234313434358307,0.22724698789821787,0.018633089369064916,0.06594200694220027,0.24322451572940249,0.2711157908751416,0.3045742213552901,0.7757376386859137,0.39262529773756194,0.5067678479192781,0.7834293220886429,0.6468584129174816,0.009891346942804814,0.19038181295590617,0.051955314371839305,0.021386602076860262,0.021386602076860262,1.0,0.6686314349253757,19.908039649709863,0.03358600076603325,1.0074457240400365,1.0158893637936104,0.9916884258714522
claude:var_diamond_4,claude_var_diamond_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_0/20260501-035053,eligible,0.9818115234375,9,11,0.974853515625,8043,11.22537612915039,0.003911379794015105,0.20891401079197341,0.01872243885983248,0.05827183774493752,0.20721855480677012,0.2812095557720476,0.2735823033231704,0.8056707573452868,0.3395708492941132,0.5594714075577442,0.8002533688485169,0.6991178410942106,0.007662357398074965,0.1488734262283525,0.05146893970399999,0.027517818342432252,0.027517818342432252,1.0,0.5064101550861599,16.78800591536117,0.030164997417757064,1.0284999598742595,1.0348662325872342,0.9938482167912092
claude:var_diamond_4,claude_var_diamond_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_1/20260501-035356,eligible,0.971435546875,7,9,0.9639892578125,7958,7.370405912399292,0.003989530341038653,0.21491469017015125,0.018563320812923865,0.054747236682273874,0.21276659787597163,0.2573112378954697,0.27500519022235026,0.7893842848424888,0.3483793578145832,0.5189498554311447,0.7775153823477696,0.667446416126372,0.008577116803041929,0.17358763983927739,0.049410872865046,0.03716705318902021,0.03716705318902021,1.0,0.6011295419641751,18.687602753133884,0.03216729025681834,0.988998605758006,0.9974221505563259,0.9915546844496871
claude:var_diamond_4,claude_var_diamond_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_diamond_4/dt_0p03/seed_2/20260501-035351,eligible,0.95751953125,7,10,0.953125,7844,7.372113227844238,0.0037626680324961154,0.20393040682424413,0.01845074548269274,0.060446643633472415,0.21079577124441717,0.2867545362823464,0.305234710683834,0.7982786667853199,0.382366112717278,0.5481105812384666,0.7906776929689898,0.6932161943007583,0.008111292728419843,0.16134898812452342,0.05027172976232014,0.03172510042579146,0.03172510042579146,1.0,0.5559401846062276,18.465759521170835,0.030106543084179503,1.0087439066710706,1.0162359651661417,0.9926276389028937
claude:var_l_shape_5,claude_var_l_shape_5,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_0/20260501-043042,eligible,0.9403076171875,7,11,0.9300537109375,7703,65.97647619247437,0.0045169586947218145,0.2026015251277733,0.022294791176291174,0.05851491500959103,0.22138173852587173,0.26431681040734395,0.3018350443350909,0.7689424916069729,0.39253266353417604,0.5399468707527554,0.7746726835592646,0.6970000133113613,0.008823616375604996,0.1682067418808747,0.05245697215783389,0.0767318651814227,0.0767318651814227,1.0,0.5320102139528842,17.000518817007322,0.031293763424482146,0.9754634408688354,0.9847270766681927,0.9905926870309074
claude:var_l_shape_5,claude_var_l_shape_5,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_1/20260501-043041,eligible,0.9659423828125,5,8,0.952392578125,7913,81.1143946647644,0.004983403638179953,0.254007254013924,0.019619139057763982,0.04896735345568883,0.25063500323369325,0.19537316346045824,0.3491511570330732,0.7771383056010435,0.4492780172031767,0.539649851527138,0.7826316189000335,0.6895323910955712,0.009271812438114794,0.20673306010540526,0.044849200381339355,0.09012447238196795,0.09012447238196795,1.0,0.5890565272685314,21.86423701519147,0.026941554231197255,0.9687040217549632,0.9809857100274815,0.9874802577173379
claude:var_l_shape_5,claude_var_l_shape_5,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_l_shape_5/dt_0p03/seed_2/20260501-043648,eligible,0.9669189453125,6,10,0.955322265625,7921,8.940267324447632,0.005108841592397559,0.21305219248963186,0.023979296024593505,0.05632883922356481,0.22324321294266786,0.2523205005028793,0.3409614502288718,0.7851882601353287,0.4342416558420097,0.5408292834148878,0.7947277391912351,0.6805214625643615,0.009522038845174089,0.17147673406023037,0.05552962562156986,0.09295749313092393,0.09295749313092393,1.0,0.5641217541522378,17.471952331509222,0.03228727639869362,0.9740931386593823,0.9829592051270675,0.9909802294729627
gated_local_linear,gated_local_linear,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_0/20260501-052234,eligible,0.985107421875,6,9,0.976806640625,8070,13.37434983253479,0.0027533208689097147,0.24110510964592471,0.011419587386402173,0.041254619170053144,0.2397509025519424,0.17207284198279615,0.28391352257632935,0.8070476809129646,0.35179274941370875,0.649823536956046,0.8068808847405966,0.8053524990432227,0.004524514695356728,0.18002344851543103,0.02513291869847111,0.04207294793351937,0.04207294793351937,1.0,0.36371605583516775,26.936050923098023,0.013502946548236453,1.0256363404555549,1.036360860282248,0.9896517513949992
gated_local_linear,gated_local_linear,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_1/20260501-052232,eligible,0.9884033203125,4,6,0.98583984375,8097,11.921114444732666,0.00261575240711254,0.16440763988540752,0.015910163353331543,0.02654190691096406,0.15897485277464657,0.16695663778087164,0.3145907406284528,0.7770604062951627,0.4048472140387977,0.5935097721497103,0.7779645772315615,0.7629007663327734,0.005088077709838041,0.13087113368171555,0.038878533154702195,0.04940498572516686,0.04940498572516686,1.0,0.4346461346529363,19.7880189394956,0.021965116163569606,0.9430516719595557,0.949719692794246,0.9929789590704688
gated_local_linear,gated_local_linear,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_local_linear/dt_0p04/seed_2/20260501-052232,eligible,0.921875,6,11,0.916015625,7552,11.626453638076782,0.0019840529032547224,0.18851316793389428,0.010524744371971236,0.037987646262678074,0.19489883610920344,0.19490955934387047,0.2542239963062588,0.8237624294275891,0.3086132448197624,0.6485325960926003,0.8238740766601673,0.787174417141065,0.0031005014573422156,0.12336385751807344,0.02513298075887402,0.0345940143438689,0.0345940143438689,1.0,0.37488645043892377,26.617684140905027,0.014084112218568737,1.041905631005095,1.0489848385373939,0.993251372877639
gated_transfer_linear,gated_transfer_linear,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_0/20260501-061126,eligible,0.9107666015625,7,12,0.893798828125,7461,10.339027881622314,0.004531892269859163,0.16975667150056128,0.02669640155994799,0.037850533296084794,0.19502599713552451,0.1940794245486271,0.49759257776074634,0.7840598078059074,0.6346359969058948,0.6068431255483758,0.7806387236064893,0.7773674392487326,0.012038881584160593,0.1372072340989167,0.08774232396144224,0.07198042503730588,0.07198042503730588,1.0,0.916309909267957,16.539058354931527,0.05540278591463683,0.9818253883788386,0.9880855248636216,0.9936643779032721
gated_transfer_linear,gated_transfer_linear,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_1/20260501-061123,eligible,0.9849853515625,8,9,0.96826171875,8069,9.864402532577515,0.003452842684517736,0.27624316831772777,0.012499287151769,0.05753836197058299,0.30148059091887575,0.1908526243603714,0.4066029941014538,0.7829617267149522,0.5193140101591237,0.6376098520343522,0.7804672763536478,0.8169591107179699,0.00960947495991504,0.24018141751236827,0.040009235766210745,0.06639873913792224,0.06639873913792224,1.0,0.8191287697996671,31.280421535836368,0.02618662823521203,0.9857021234961947,1.0001648945094712,0.9855396134250745
gated_transfer_linear,gated_transfer_linear,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/gated_transfer_linear/dt_0p04/seed_2/20260501-061123,eligible,0.94384765625,9,11,0.933837890625,7732,11.623388290405273,0.004889827290223926,0.19138610168267334,0.02554954224592273,0.0537630350480937,0.211946568012588,0.25366315459706146,0.5242697612880066,0.7796300431208973,0.6724596697035032,0.6905060880425908,0.797151827332476,0.8662165278517195,0.011085488004645115,0.16459492860944275,0.06735011885420354,0.08254800299572164,0.08254800299572164,1.0,0.8784601768071811,19.43452497789042,0.045201010974364256,0.9949527737569238,1.0008862442372912,0.9940717833674606
