benchmark,source_family,system,seed,method,status,horizon,mse,finite_start_fraction,metric_protocol,source_file
dysts,classical_koopman,dysts:SanUmSrisuchinwong,0,edmd_poly,ok,2000,3.9248253844211787,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_0/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,1,edmd_poly,ok,2000,3.885404788158341,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_1/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,2,edmd_poly,ok,2000,3.985450979205641,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_2/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,0,edmd_poly,ok,2000,3.5719871468919,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_0/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,1,edmd_poly,ok,2000,3.674760974377973,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_1/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,2,edmd_poly,ok,2000,3.4844305140915632,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_2/rows.csv
dysts,classical_koopman,dysts:WangSun,0,edmd_poly,ok,2000,3.3859984641282095,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_0/rows.csv
dysts,classical_koopman,dysts:WangSun,1,edmd_poly,ok,2000,3.359155649864405,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_1/rows.csv
dysts,classical_koopman,dysts:WangSun,2,edmd_poly,ok,2000,3.3262694665447956,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_2/rows.csv
dysts,classical_koopman,dysts:Chua,0,edmd_poly,ok,4000,4.566892489161164,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_0/rows.csv
dysts,classical_koopman,dysts:Chua,1,edmd_poly,ok,4000,3.758194751219148,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_1/rows.csv
dysts,classical_koopman,dysts:Chua,2,edmd_poly,ok,4000,4.1339752939295495,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_2/rows.csv
dysts,classical_koopman,dysts:Dadras,0,edmd_poly,ok,4000,2.871779037637316,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_0/rows.csv
dysts,classical_koopman,dysts:Dadras,1,edmd_poly,ok,4000,2.8913005490560555,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_1/rows.csv
dysts,classical_koopman,dysts:Dadras,2,edmd_poly,ok,4000,2.889867599096468,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_2/rows.csv
dysts,classical_koopman,dysts:DequanLi,0,edmd_poly,ok,4000,3.364842606095475,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_0/rows.csv
dysts,classical_koopman,dysts:DequanLi,1,edmd_poly,ok,4000,3.510057410244408,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_1/rows.csv
dysts,classical_koopman,dysts:DequanLi,2,edmd_poly,ok,4000,3.7761149320340595,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_2/rows.csv
dysts,classical_koopman,dysts:Hadley,0,edmd_poly,ok,4000,4.204545039842147,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_0/rows.csv
dysts,classical_koopman,dysts:Hadley,1,edmd_poly,ok,4000,4.201123304238076,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_1/rows.csv
dysts,classical_koopman,dysts:Hadley,2,edmd_poly,ok,4000,4.30587025146903,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_2/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,0,edmd_poly,ok,4000,5.123538536312441,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_0/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,1,edmd_poly,ok,4000,4.951619009973947,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_1/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,2,edmd_poly,ok,4000,5.049826453407258,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_2/rows.csv
dysts,classical_koopman,dysts:QiChen,0,edmd_poly,ok,4000,3.1093065986200754,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_0/rows.csv
dysts,classical_koopman,dysts:QiChen,1,edmd_poly,ok,4000,3.118109557573241,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_1/rows.csv
dysts,classical_koopman,dysts:QiChen,2,edmd_poly,ok,4000,3.106126786013257,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_2/rows.csv
dysts,classical_koopman,dysts:Sakarya,0,edmd_poly,ok,4000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_0/rows.csv
dysts,classical_koopman,dysts:Sakarya,1,edmd_poly,ok,4000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_1/rows.csv
dysts,classical_koopman,dysts:Sakarya,2,edmd_poly,ok,4000,2.8067062823258055,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_2/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,0,edmd_poly,ok,4000,3.6982562089628637,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_0/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,1,edmd_poly,ok,4000,3.5912441194044082,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_1/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,2,edmd_poly,ok,4000,3.5901487865772754,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_2/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,0,edmd_poly,ok,4000,3.266704335634025,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_0/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,1,edmd_poly,ok,4000,3.317397320486233,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_1/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,2,edmd_poly,ok,4000,3.2179747541423347,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_2/rows.csv
dysts,classical_koopman,dysts:WangSun,0,edmd_poly,ok,4000,3.464884373529317,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_0/rows.csv
dysts,classical_koopman,dysts:WangSun,1,edmd_poly,ok,4000,3.4436790700075512,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_1/rows.csv
dysts,classical_koopman,dysts:WangSun,2,edmd_poly,ok,4000,3.4400092134419746,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_2/rows.csv
dysts,classical_koopman,dysts:Chua,0,rbf_dictionary_edmd,ok,100,0.10350399325865495,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_0/rows.csv
dysts,classical_koopman,dysts:Chua,1,rbf_dictionary_edmd,ok,100,0.07657253909331196,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_1/rows.csv
dysts,classical_koopman,dysts:Chua,2,rbf_dictionary_edmd,ok,100,0.07236940965094754,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_2/rows.csv
dysts,classical_koopman,dysts:Dadras,0,rbf_dictionary_edmd,ok,100,3.008973924199531,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_0/rows.csv
dysts,classical_koopman,dysts:Dadras,1,rbf_dictionary_edmd,ok,100,3.8558219581055773,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_1/rows.csv
dysts,classical_koopman,dysts:Dadras,2,rbf_dictionary_edmd,ok,100,2.8048757113502183,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_2/rows.csv
dysts,classical_koopman,dysts:DequanLi,0,rbf_dictionary_edmd,ok,100,0.01722056996543326,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_0/rows.csv
dysts,classical_koopman,dysts:DequanLi,1,rbf_dictionary_edmd,ok,100,0.018419686054067956,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_1/rows.csv
dysts,classical_koopman,dysts:DequanLi,2,rbf_dictionary_edmd,ok,100,0.0767941369653497,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_2/rows.csv
dysts,classical_koopman,dysts:Hadley,0,rbf_dictionary_edmd,ok,100,0.027547972749638445,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_0/rows.csv
dysts,classical_koopman,dysts:Hadley,1,rbf_dictionary_edmd,ok,100,0.031602025188311074,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_1/rows.csv
dysts,classical_koopman,dysts:Hadley,2,rbf_dictionary_edmd,ok,100,0.028975796342383727,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_2/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,0,rbf_dictionary_edmd,ok,100,0.39896486479322923,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_0/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,1,rbf_dictionary_edmd,ok,100,0.41049212775864435,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_1/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,2,rbf_dictionary_edmd,ok,100,0.2657065522892241,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_2/rows.csv
dysts,classical_koopman,dysts:QiChen,0,rbf_dictionary_edmd,ok,100,0.41591872914174877,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_0/rows.csv
dysts,classical_koopman,dysts:QiChen,1,rbf_dictionary_edmd,ok,100,0.34005551997946415,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_1/rows.csv
dysts,classical_koopman,dysts:QiChen,2,rbf_dictionary_edmd,ok,100,0.5740610273532905,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_2/rows.csv
dysts,classical_koopman,dysts:Sakarya,0,rbf_dictionary_edmd,ok,100,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_0/rows.csv
dysts,classical_koopman,dysts:Sakarya,1,rbf_dictionary_edmd,ok,100,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_1/rows.csv
dysts,classical_koopman,dysts:Sakarya,2,rbf_dictionary_edmd,ok,100,0.5168867760143686,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_2/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,0,rbf_dictionary_edmd,ok,100,0.48457326482218127,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_0/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,1,rbf_dictionary_edmd,ok,100,0.7426542923368514,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_1/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,2,rbf_dictionary_edmd,ok,100,0.47002984087030575,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_2/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,0,rbf_dictionary_edmd,ok,100,2.1429272774071775,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_0/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,1,rbf_dictionary_edmd,ok,100,2.4607083881829896,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_1/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,2,rbf_dictionary_edmd,ok,100,1.557937404809985,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_2/rows.csv
dysts,classical_koopman,dysts:WangSun,0,rbf_dictionary_edmd,ok,100,1.8494983731898234,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_0/rows.csv
dysts,classical_koopman,dysts:WangSun,1,rbf_dictionary_edmd,ok,100,1.455095728814596,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_1/rows.csv
dysts,classical_koopman,dysts:WangSun,2,rbf_dictionary_edmd,ok,100,1.4494301712633335,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_2/rows.csv
dysts,classical_koopman,dysts:Chua,0,rbf_dictionary_edmd,ok,2000,2.5075844508189635,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_0/rows.csv
dysts,classical_koopman,dysts:Chua,1,rbf_dictionary_edmd,ok,2000,2.6548076230323776,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_1/rows.csv
dysts,classical_koopman,dysts:Chua,2,rbf_dictionary_edmd,ok,2000,2.4135542299134873,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_2/rows.csv
dysts,classical_koopman,dysts:Dadras,0,rbf_dictionary_edmd,ok,2000,2.826334132690859,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_0/rows.csv
dysts,classical_koopman,dysts:Dadras,1,rbf_dictionary_edmd,ok,2000,2.8899479992773904,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_1/rows.csv
dysts,classical_koopman,dysts:Dadras,2,rbf_dictionary_edmd,ok,2000,2.7934648043571646,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_2/rows.csv
dysts,classical_koopman,dysts:DequanLi,0,rbf_dictionary_edmd,ok,2000,2.485223457569118,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_0/rows.csv
dysts,classical_koopman,dysts:DequanLi,1,rbf_dictionary_edmd,ok,2000,2.998216134186379,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_1/rows.csv
dysts,classical_koopman,dysts:DequanLi,2,rbf_dictionary_edmd,ok,2000,2.661818646408964,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_2/rows.csv
dysts,classical_koopman,dysts:Hadley,0,rbf_dictionary_edmd,ok,2000,2.830238091514423,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_0/rows.csv
dysts,classical_koopman,dysts:Hadley,1,rbf_dictionary_edmd,ok,2000,2.863484866554685,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_1/rows.csv
dysts,classical_koopman,dysts:Hadley,2,rbf_dictionary_edmd,ok,2000,2.7059183242768565,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_2/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,0,rbf_dictionary_edmd,ok,2000,2.1770134711412426,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_0/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,1,rbf_dictionary_edmd,ok,2000,2.2029381308456895,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_1/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,2,rbf_dictionary_edmd,ok,2000,2.236672933431332,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_2/rows.csv
dysts,classical_koopman,dysts:QiChen,0,rbf_dictionary_edmd,ok,2000,2.9433718189196036,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_0/rows.csv
dysts,classical_koopman,dysts:QiChen,1,rbf_dictionary_edmd,ok,2000,3.025080269973256,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_1/rows.csv
dysts,classical_koopman,dysts:QiChen,2,rbf_dictionary_edmd,ok,2000,3.0298113256114134,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_2/rows.csv
dysts,classical_koopman,dysts:Sakarya,0,rbf_dictionary_edmd,ok,2000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_0/rows.csv
dysts,classical_koopman,dysts:Sakarya,1,rbf_dictionary_edmd,ok,2000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_1/rows.csv
dysts,classical_koopman,dysts:Sakarya,2,rbf_dictionary_edmd,ok,2000,2.685174464882084,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_2/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,0,rbf_dictionary_edmd,ok,2000,3.393032138354146,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_0/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,1,rbf_dictionary_edmd,ok,2000,3.440031412370423,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_1/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,2,rbf_dictionary_edmd,ok,2000,3.4387164885898924,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_2/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,0,rbf_dictionary_edmd,ok,2000,2.818209831845272,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_0/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,1,rbf_dictionary_edmd,ok,2000,2.984882331535559,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_1/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,2,rbf_dictionary_edmd,ok,2000,2.743155590232986,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_2/rows.csv
dysts,classical_koopman,dysts:WangSun,0,rbf_dictionary_edmd,ok,2000,3.4271669327486025,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_0/rows.csv
dysts,classical_koopman,dysts:WangSun,1,rbf_dictionary_edmd,ok,2000,3.3315907525029296,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_1/rows.csv
dysts,classical_koopman,dysts:WangSun,2,rbf_dictionary_edmd,ok,2000,3.3715461918017287,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_2/rows.csv
dysts,classical_koopman,dysts:Chua,0,rbf_dictionary_edmd,ok,4000,2.724522565717706,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_0/rows.csv
dysts,classical_koopman,dysts:Chua,1,rbf_dictionary_edmd,ok,4000,2.8345675291056005,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_1/rows.csv
dysts,classical_koopman,dysts:Chua,2,rbf_dictionary_edmd,ok,4000,2.6742213294680743,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Chua/seed_2/rows.csv
dysts,classical_koopman,dysts:Dadras,0,rbf_dictionary_edmd,ok,4000,2.8366114584949647,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_0/rows.csv
dysts,classical_koopman,dysts:Dadras,1,rbf_dictionary_edmd,ok,4000,2.875466392310854,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_1/rows.csv
dysts,classical_koopman,dysts:Dadras,2,rbf_dictionary_edmd,ok,4000,2.859275018811268,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Dadras/seed_2/rows.csv
dysts,classical_koopman,dysts:DequanLi,0,rbf_dictionary_edmd,ok,4000,2.393064339367824,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_0/rows.csv
dysts,classical_koopman,dysts:DequanLi,1,rbf_dictionary_edmd,ok,4000,2.6122699782463554,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_1/rows.csv
dysts,classical_koopman,dysts:DequanLi,2,rbf_dictionary_edmd,ok,4000,2.3850917166548853,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_DequanLi/seed_2/rows.csv
dysts,classical_koopman,dysts:Hadley,0,rbf_dictionary_edmd,ok,4000,3.1048950313829256,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_0/rows.csv
dysts,classical_koopman,dysts:Hadley,1,rbf_dictionary_edmd,ok,4000,3.0690067412019637,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_1/rows.csv
dysts,classical_koopman,dysts:Hadley,2,rbf_dictionary_edmd,ok,4000,3.015625853039326,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Hadley/seed_2/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,0,rbf_dictionary_edmd,ok,4000,2.433837010465336,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_0/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,1,rbf_dictionary_edmd,ok,4000,2.4007744553531394,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_1/rows.csv
dysts,classical_koopman,dysts:LuChenCheng,2,rbf_dictionary_edmd,ok,4000,2.499233895670415,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_LuChenCheng/seed_2/rows.csv
dysts,classical_koopman,dysts:QiChen,0,rbf_dictionary_edmd,ok,4000,3.0177985194389625,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_0/rows.csv
dysts,classical_koopman,dysts:QiChen,1,rbf_dictionary_edmd,ok,4000,3.0513113504783878,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_1/rows.csv
dysts,classical_koopman,dysts:QiChen,2,rbf_dictionary_edmd,ok,4000,3.0518169741774215,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_QiChen/seed_2/rows.csv
dysts,classical_koopman,dysts:Sakarya,0,rbf_dictionary_edmd,ok,4000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_0/rows.csv
dysts,classical_koopman,dysts:Sakarya,1,rbf_dictionary_edmd,ok,4000,,0.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_1/rows.csv
dysts,classical_koopman,dysts:Sakarya,2,rbf_dictionary_edmd,ok,4000,2.7489934795042568,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_Sakarya/seed_2/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,0,rbf_dictionary_edmd,ok,4000,3.429351416244752,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_0/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,1,rbf_dictionary_edmd,ok,4000,3.3626629742634857,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_1/rows.csv
dysts,classical_koopman,dysts:SanUmSrisuchinwong,2,rbf_dictionary_edmd,ok,4000,3.3102538713192393,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_SanUmSrisuchinwong/seed_2/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,0,rbf_dictionary_edmd,ok,4000,2.88988421082214,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_0/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,1,rbf_dictionary_edmd,ok,4000,2.975595345207344,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_1/rows.csv
dysts,classical_koopman,dysts:ShimizuMorioka,2,rbf_dictionary_edmd,ok,4000,2.846117241114102,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_ShimizuMorioka/seed_2/rows.csv
dysts,classical_koopman,dysts:WangSun,0,rbf_dictionary_edmd,ok,4000,3.4844278592569493,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_0/rows.csv
dysts,classical_koopman,dysts:WangSun,1,rbf_dictionary_edmd,ok,4000,3.426551707976742,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_1/rows.csv
dysts,classical_koopman,dysts:WangSun,2,rbf_dictionary_edmd,ok,4000,3.461069109375625,1.0,ordinary_through_h_mean_finite_starts,runs/classical_koopman/dysts_WangSun/seed_2/rows.csv
dysts,mixture_local_linear,dysts:Chua,0,kmeans_hard,ok,100,0.06871338321659182,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Chua/seed_0/rows.csv
dysts,mixture_local_linear,dysts:Chua,1,kmeans_hard,ok,100,0.06930305114317899,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Chua/seed_1/rows.csv
dysts,mixture_local_linear,dysts:Chua,2,kmeans_hard,ok,100,0.064767130261725,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Chua/seed_2/rows.csv
dysts,mixture_local_linear,dysts:Dadras,0,kmeans_hard,ok,100,3.9130360199627607,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Dadras/seed_0/rows.csv
dysts,mixture_local_linear,dysts:Dadras,1,kmeans_hard,ok,100,4.182018957620153,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Dadras/seed_1/rows.csv
dysts,mixture_local_linear,dysts:Dadras,2,kmeans_hard,ok,100,4.099170585267607,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_Dadras/seed_2/rows.csv
dysts,mixture_local_linear,dysts:DequanLi,0,kmeans_hard,ok,100,0.4690629374139953,1.0,finite_step_prefix_mean,runs/mixture_local_linear/dysts_DequanLi/seed_0/rows.csv
