arm,source_arm,seed,horizon,physical_time,field_mse,final_field_mse,persistence_field_mse,persistence_final_field_mse,gradient_mse,final_basin_consistency,active_density,near_zero_fraction_at_1e_minus_3,mean_active_gpu_utilization_percent,dataset_path,checkpoint_path,checkpoint_step,evaluation_path,evaluation_sha256
sparse,signed,66,160,16.0,0.04169701933860779,0.04984259232878685,0.4403205871582031,0.6145828068256378,0.011250786483287811,0.91015625,0.5365913391113282,0.46340866088867183,94.386,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_66/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_66/fresh_validation_evaluation.json,d3892cd8d3575ed5cf9dd016e057e0fc8d227c0e1f5bbcca8d0600ade767cb43
sparse,signed,66,200,20.0,0.044078238010406494,0.057389115914702415,0.4766591644287109,0.6284264922142029,0.010743605494499207,0.91796875,0.5365913391113282,0.46340866088867183,94.386,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_66/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_66/fresh_validation_evaluation.json,d3892cd8d3575ed5cf9dd016e057e0fc8d227c0e1f5bbcca8d0600ade767cb43
sparse,signed,67,80,8.0,0.04632996916770935,0.040229665115475655,0.2999469399452209,0.5162167251110077,0.016402990370988847,0.91015625,0.6094207763671875,0.3905792236328125,90.559,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/model/checkpoint.pt,2000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/fresh_validation_evaluation.json,ec659209cd7f75f102b22d6702fb5d828d0f5a01b81cff05ec8445628f0d2612
sparse,signed,67,120,12.0,0.04506775935490926,0.04555719159543514,0.3859790007273356,0.5871453583240509,0.013919796049594878,0.921875,0.6094207763671875,0.3905792236328125,90.559,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/model/checkpoint.pt,2000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/fresh_validation_evaluation.json,ec659209cd7f75f102b22d6702fb5d828d0f5a01b81cff05ec8445628f0d2612
sparse,signed,67,160,16.0,0.04625702798366547,0.054048191756010056,0.4403205871582031,0.6145828068256378,0.01267349049448967,0.9296875,0.6094207763671875,0.3905792236328125,90.559,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/model/checkpoint.pt,2000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/fresh_validation_evaluation.json,ec659209cd7f75f102b22d6702fb5d828d0f5a01b81cff05ec8445628f0d2612
sparse,signed,67,200,20.0,0.048702986240386964,0.06276141107082367,0.4766591644287109,0.6284264922142029,0.01201830267906189,0.921875,0.6094207763671875,0.3905792236328125,90.559,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/model/checkpoint.pt,2000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_67/fresh_validation_evaluation.json,ec659209cd7f75f102b22d6702fb5d828d0f5a01b81cff05ec8445628f0d2612
sparse,signed,68,80,8.0,0.03727434128522873,0.03743395954370499,0.2999469399452209,0.5162167251110077,0.013970655202865601,0.9140625,0.5498832702636719,0.4501167297363281,95.892,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/fresh_validation_evaluation.json,064dfc12aea237a5e74d7b5a99e605e5039bfb0ac4b44a5655fa29a3e9b59054
sparse,signed,68,120,12.0,0.038330839077631636,0.042671049013733864,0.3859790007273356,0.5871453583240509,0.012130528440078099,0.91015625,0.5498832702636719,0.4501167297363281,95.892,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/fresh_validation_evaluation.json,064dfc12aea237a5e74d7b5a99e605e5039bfb0ac4b44a5655fa29a3e9b59054
sparse,signed,68,160,16.0,0.04025606215000153,0.04953475669026375,0.4403205871582031,0.6145828068256378,0.011197694763541221,0.90625,0.5498832702636719,0.4501167297363281,95.892,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/fresh_validation_evaluation.json,064dfc12aea237a5e74d7b5a99e605e5039bfb0ac4b44a5655fa29a3e9b59054
sparse,signed,68,200,20.0,0.04290785074234009,0.05742223747074604,0.4766591644287109,0.6284264922142029,0.010726952254772186,0.8984375,0.5498832702636719,0.4501167297363281,95.892,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_68/fresh_validation_evaluation.json,064dfc12aea237a5e74d7b5a99e605e5039bfb0ac4b44a5655fa29a3e9b59054
sparse,signed,69,80,8.0,0.04163949489593506,0.0392305813729763,0.2999469399452209,0.5162167251110077,0.014631375670433044,0.91015625,0.5757034301757813,0.4242965698242187,95.414,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/fresh_validation_evaluation.json,f99ec32cab3e870af86e604b9aecfbb5d8e98ae7bf207821ef34b6820e84ddae
sparse,signed,69,120,12.0,0.041617190837860106,0.04395730048418045,0.3859790007273356,0.5871453583240509,0.012637999653816224,0.9140625,0.5757034301757813,0.4242965698242187,95.414,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/fresh_validation_evaluation.json,f99ec32cab3e870af86e604b9aecfbb5d8e98ae7bf207821ef34b6820e84ddae
sparse,signed,69,160,16.0,0.043106795847415925,0.050903819501399994,0.4403205871582031,0.6145828068256378,0.011620611511170864,0.91015625,0.5757034301757813,0.4242965698242187,95.414,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/fresh_validation_evaluation.json,f99ec32cab3e870af86e604b9aecfbb5d8e98ae7bf207821ef34b6820e84ddae
sparse,signed,69,200,20.0,0.04543702602386475,0.05865471810102463,0.4766591644287109,0.6284264922142029,0.011101338565349578,0.9140625,0.5757034301757813,0.4242965698242187,95.414,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_69/fresh_validation_evaluation.json,f99ec32cab3e870af86e604b9aecfbb5d8e98ae7bf207821ef34b6820e84ddae
sparse,signed,70,80,8.0,0.04112401604652405,0.03605354763567448,0.2999469399452209,0.5162167251110077,0.015244080871343612,0.921875,0.5959980010986328,0.40400199890136723,96.074,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/model/checkpoint.pt,3000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/fresh_validation_evaluation.json,8c4abf05f0e5b3500cdd16e5c4209e1e62973d6e881eb28148ae15d9136892a9
sparse,signed,70,120,12.0,0.04034671584765116,0.041905300691723824,0.3859790007273356,0.5871453583240509,0.01292398696144422,0.90625,0.5959980010986328,0.40400199890136723,96.074,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/model/checkpoint.pt,3000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/fresh_validation_evaluation.json,8c4abf05f0e5b3500cdd16e5c4209e1e62973d6e881eb28148ae15d9136892a9
sparse,signed,70,160,16.0,0.04187701940536499,0.05047205463051796,0.4403205871582031,0.6145828068256378,0.011781837791204453,0.90234375,0.5959980010986328,0.40400199890136723,96.074,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/model/checkpoint.pt,3000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/fresh_validation_evaluation.json,8c4abf05f0e5b3500cdd16e5c4209e1e62973d6e881eb28148ae15d9136892a9
sparse,signed,70,200,20.0,0.04442174673080444,0.05881219916045666,0.4766591644287109,0.6284264922142029,0.011195660829544067,0.91796875,0.5959980010986328,0.40400199890136723,96.074,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/model/checkpoint.pt,3000,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_70/fresh_validation_evaluation.json,8c4abf05f0e5b3500cdd16e5c4209e1e62973d6e881eb28148ae15d9136892a9
sparse,signed,71,80,8.0,0.03666824549436569,0.03440476581454277,0.2999469399452209,0.5162167251110077,0.013853737711906433,0.91015625,0.546044921875,0.453955078125,96.492,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/fresh_validation_evaluation.json,5d866296bd13759b5ee5dbaca47ec9666620c8a3d16dc7b151be491d53b168fe
sparse,signed,71,120,12.0,0.037098381916681925,0.04129884950816631,0.3859790007273356,0.5871453583240509,0.011933370182911554,0.91015625,0.546044921875,0.453955078125,96.492,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/fresh_validation_evaluation.json,5d866296bd13759b5ee5dbaca47ec9666620c8a3d16dc7b151be491d53b168fe
sparse,signed,71,160,16.0,0.039100898802280425,0.04864758998155594,0.4403205871582031,0.6145828068256378,0.011013674549758434,0.9140625,0.546044921875,0.453955078125,96.492,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/fresh_validation_evaluation.json,5d866296bd13759b5ee5dbaca47ec9666620c8a3d16dc7b151be491d53b168fe
sparse,signed,71,200,20.0,0.04189638376235962,0.05753429979085922,0.4766591644287109,0.6284264922142029,0.01056239813566208,0.91796875,0.546044921875,0.453955078125,96.492,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_71/fresh_validation_evaluation.json,5d866296bd13759b5ee5dbaca47ec9666620c8a3d16dc7b151be491d53b168fe
sparse,signed,72,80,8.0,0.04576009213924408,0.042544180527329445,0.2999469399452209,0.5162167251110077,0.015090174973011017,0.8984375,0.5557357788085937,0.4442642211914063,96.284,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/fresh_validation_evaluation.json,cccb1c1e12242a174ba0f5043571e4b456a5a03f0e72dd98d52f9cdb07fffd19
sparse,signed,72,120,12.0,0.045495408773422244,0.047678759321570396,0.3859790007273356,0.5871453583240509,0.012982204059759776,0.90234375,0.5557357788085937,0.4442642211914063,96.284,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/fresh_validation_evaluation.json,cccb1c1e12242a174ba0f5043571e4b456a5a03f0e72dd98d52f9cdb07fffd19
sparse,signed,72,160,16.0,0.047129227221012114,0.056180261075496674,0.4403205871582031,0.6145828068256378,0.011937039531767368,0.8984375,0.5557357788085937,0.4442642211914063,96.284,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/fresh_validation_evaluation.json,cccb1c1e12242a174ba0f5043571e4b456a5a03f0e72dd98d52f9cdb07fffd19
sparse,signed,72,200,20.0,0.04991410493850708,0.06582039408385754,0.4766591644287109,0.6284264922142029,0.011443251073360442,0.8828125,0.5557357788085937,0.4442642211914063,96.284,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/model/checkpoint.pt,3499,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_72/fresh_validation_evaluation.json,cccb1c1e12242a174ba0f5043571e4b456a5a03f0e72dd98d52f9cdb07fffd19
sparse,signed,73,80,8.0,0.040091291069984436,0.03674991801381111,0.2999469399452209,0.5162167251110077,0.014687471464276314,0.921875,0.575146484375,0.42485351562499996,96.473,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/model/checkpoint.pt,3250,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/fresh_validation_evaluation.json,2da7cd065b64f7aa176127e0fd6f398a676468edb360404d07bfe98f8b3b1172
sparse,signed,73,120,12.0,0.0400251825650533,0.043056173250079155,0.3859790007273356,0.5871453583240509,0.012641417483488718,0.921875,0.575146484375,0.42485351562499996,96.473,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/model/checkpoint.pt,3250,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/fresh_validation_evaluation.json,2da7cd065b64f7aa176127e0fd6f398a676468edb360404d07bfe98f8b3b1172
sparse,signed,73,160,16.0,0.04172852039337158,0.0504353865981102,0.4403205871582031,0.6145828068256378,0.011623082682490349,0.9140625,0.575146484375,0.42485351562499996,96.473,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/model/checkpoint.pt,3250,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/fresh_validation_evaluation.json,2da7cd065b64f7aa176127e0fd6f398a676468edb360404d07bfe98f8b3b1172
sparse,signed,73,200,20.0,0.04420548439025879,0.057581789791584015,0.4766591644287109,0.6284264922142029,0.011105153262615203,0.91796875,0.575146484375,0.42485351562499996,96.473,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/confirmation_data/allen_cahn_4_grid16_dt0p1_t20_validation_seed20260724.pt,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/model/checkpoint.pt,3250,/network/scratch/l/lia/skae/allen_cahn_rebuttal_v2_20260719/global_confirmation/signed/seed_73/fresh_validation_evaluation.json,2da7cd065b64f7aa176127e0fd6f398a676468edb360404d07bfe98f8b3b1172
