system_key,seed,status,staged_train_env_name,global_train_env_name,h100_staged_best_periodic_mean,h100_global_best_periodic_mean,h100_staged_best_periodic_mode,h100_global_best_periodic_mode,h100_staged_over_global,h500_staged_best_periodic_mean,h500_global_best_periodic_mean,h500_staged_best_periodic_mode,h500_global_best_periodic_mode,h500_staged_over_global,h1000_staged_best_periodic_mean,h1000_global_best_periodic_mean,h1000_staged_best_periodic_mode,h1000_global_best_periodic_mode,h1000_staged_over_global,wins_all_horizons
claude:cal_hexagon_6,0,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.010505721904337406,0.0005670101381838322,periodic_5,periodic_5,18.528278767621103,0.02440967969596386,0.000276542006758973,periodic_5,periodic_5,88.26752934225547,0.026147756725549698,0.00024023516743909568,periodic_5,periodic_5,108.84233563422252,False
claude:cal_hexagon_6,1,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.0009695476037450135,0.001241257879883051,periodic_10,periodic_5,0.7811008650646895,0.00029085687128826976,0.0004392130649648607,periodic_10,periodic_5,0.6622227217023697,0.00020602537551894784,0.00033895907108671963,periodic_10,periodic_5,0.6078178549947646,True
claude:cal_hexagon_6,2,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.0010634355712682009,0.015235948376357555,periodic_5,periodic_5,0.0697977930220866,0.0005058248061686754,0.025032734498381615,periodic_5,periodic_5,0.02020653421628298,0.0004361248284112662,0.026257354766130447,periodic_5,periodic_5,0.016609625466683597,True
claude:cal_hexagon_6,3,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.013770592398941517,0.029008960351347923,periodic_5,periodic_5,0.47470134165982464,0.02500266022980213,0.04850838705897331,periodic_5,periodic_5,0.5154296348671733,0.026406724005937576,0.050945889204740524,periodic_5,periodic_5,0.5183288469029298,True
claude:cal_hexagon_6,4,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.008258456364274025,0.029865315183997154,periodic_10,periodic_10,0.2765233285968864,0.02413768693804741,0.04796049743890762,periodic_5,periodic_10,0.5032826644217805,0.02518247812986374,0.050227392464876175,periodic_2,periodic_10,0.5013694100778524,True
claude:cal_hexagon_6,5,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.014898443594574928,0.015634646639227867,periodic_10,periodic_5,0.9529120765156419,0.025397896766662598,0.02479742094874382,periodic_10,periodic_10,1.0242152528345572,0.026710372418165207,0.025781888514757156,periodic_10,periodic_10,1.0360130291804108,False
claude:cal_hexagon_6,6,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.0005276929005049169,0.013310689479112625,periodic_2,periodic_10,0.039644295010636536,0.0005804778775200248,0.02542838267982006,periodic_2,periodic_5,0.022827951145343247,0.0005870798486284912,0.026766089722514153,periodic_2,periodic_5,0.021933717428088577,True
claude:cal_hexagon_6,7,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.013674004934728146,0.015870170667767525,periodic_1,periodic_5,0.8616167539080211,0.024672267958521843,0.02611849084496498,periodic_1,periodic_5,0.9446283900923803,0.026047103106975555,0.027399597689509392,periodic_1,periodic_5,0.9506381590759023,True
claude:cal_hexagon_6,8,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.00033879009424708784,0.0002361460792599246,periodic_5,periodic_5,1.4346632190923805,0.00022207695292308927,0.00016430065443273634,periodic_5,periodic_5,1.3516498378526312,0.0002074869116768241,0.0001553214096929878,periodic_5,periodic_5,1.335855192706195,False
claude:cal_hexagon_6,9,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.012788220308721066,0.014324831776320934,periodic_10,periodic_5,0.8927309240629339,0.02479659765958786,0.025113778188824654,periodic_5,periodic_5,0.9873702583955315,0.02612229436635971,0.026462452486157417,periodic_5,periodic_5,0.987145631344047,True
claude:cal_hexagon_6,10,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.00036300584906712174,0.0008634208934381604,periodic_2,periodic_5,0.42042745528385894,0.0003030100779142231,0.0003315649228170514,periodic_2,periodic_5,0.9138785711702557,0.00029550917679443955,0.00026508356677368283,periodic_2,periodic_5,1.1147774280807563,False
claude:cal_hexagon_6,11,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.00014329062832985073,0.0026351851411163807,periodic_5,periodic_5,0.05437592452010658,0.00013111064617987722,0.0006662611849606037,periodic_5,periodic_5,0.19678565874677187,0.00012958886509295553,0.00042013090569525957,periodic_5,periodic_5,0.3084487795024352,True
claude:cal_hexagon_6,12,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.0005755480960942805,0.015443715266883373,periodic_5,periodic_5,0.037267463570016285,0.0006367508322000504,0.025104718282818794,periodic_5,periodic_5,0.02536379118166926,0.0006417860859073699,0.02631240151822567,periodic_10,periodic_5,0.02439101141957063,True
claude:cal_hexagon_6,13,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.00019264013099018484,0.00034884060733020306,periodic_5,periodic_5,0.5522296628954005,0.0001721545704640448,0.00023269471421372145,periodic_5,periodic_5,0.7398301721023505,0.00016959445201791823,0.00021817540982738137,periodic_5,periodic_5,0.777330736548633,True
claude:cal_hexagon_6,14,ok,claude:cal_hexagon_6,claude:cal_hexagon_6,0.0002750205749180168,0.00042326858965680003,periodic_5,periodic_5,0.6497542733823278,0.0001612783526070416,0.0003103321650996804,periodic_5,periodic_5,0.519695896025596,0.00014706404181197286,0.0002962182043120265,periodic_5,periodic_5,0.4964719914953655,True
claude:cal_high_cross_3,0,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0003267287102062255,0.0027881008572876453,periodic_5,periodic_5,0.11718683323532197,0.00031112157739698887,0.06806790828704834,periodic_5,periodic_5,0.004570752726600058,0.00030917179537937045,0.07828003168106079,periodic_5,periodic_5,0.00394956144932389,True
claude:cal_high_cross_3,1,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.004458529409021139,0.0028818876016885042,periodic_5,periodic_5,1.5470865020581916,0.0010153180919587612,0.000960358593147248,periodic_5,periodic_5,1.0572281012568463,0.0005848760483786464,0.0007201570551842451,periodic_5,periodic_5,0.8121506887535964,False
claude:cal_high_cross_3,2,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00021877339167986065,0.0006711320020258427,periodic_5,periodic_5,0.32597669462860235,0.0001807843946153298,0.0006747415754944086,periodic_5,periodic_5,0.26793131056562247,0.0001760450250003487,0.0006751690525561571,periodic_5,periodic_5,0.26074214203665114,True
claude:cal_high_cross_3,3,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0002000605163630098,0.046598684042692184,periodic_5,periodic_5,0.004293265367316401,0.00017022708198055625,0.07844317704439163,periodic_5,periodic_5,0.0021700686840389364,0.00016650051111355424,0.08242379128932953,periodic_5,periodic_5,0.0020200540221341308,True
claude:cal_high_cross_3,4,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0001843794743763283,0.062018416821956635,periodic_5,periodic_5,0.00297297937974856,0.00013768233475275338,0.15156157314777374,periodic_5,periodic_5,0.0009084250835699099,0.00013186573050916195,0.16275343298912048,periodic_5,periodic_5,0.0008102178128431658,True
claude:cal_high_cross_3,5,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.03473130241036415,0.04330005124211311,periodic_10,periodic_5,0.8021076514705114,0.07686550915241241,0.08053398132324219,periodic_10,periodic_5,0.9544481458565237,0.08213265240192413,0.0851883590221405,periodic_10,periodic_5,0.9641299978624757,True
claude:cal_high_cross_3,6,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0001432693679817021,0.04343653842806816,periodic_5,periodic_5,0.00329836062371681,8.774900925345719e-05,0.07836592197418213,periodic_5,periodic_5,0.0011197342804486667,8.081043779384345e-05,0.08273224532604218,periodic_5,periodic_5,0.0009767707557721296,True
claude:cal_high_cross_3,7,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0002437494695186615,0.03493740037083626,periodic_5,periodic_5,0.006976748897497526,0.00013986918202135712,0.0758620947599411,periodic_5,periodic_5,0.0018437294997450413,0.0001268854975933209,0.08097780495882034,periodic_5,periodic_5,0.001566916980002681,True
claude:cal_high_cross_3,8,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.0005448695737868547,0.07923133671283722,periodic_5,periodic_5,0.006876945365211463,0.0002471808693371713,0.1574406921863556,periodic_5,periodic_5,0.001569993537913275,0.0002100767014781013,0.1672172099351883,periodic_5,periodic_5,0.0012563102898291685,True
claude:cal_high_cross_3,9,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00025997188640758395,0.0013362771132960916,periodic_5,periodic_5,0.1945493818765865,0.00011781735520344228,0.000664329098071903,periodic_5,periodic_5,0.1773478770467622,0.00010005743388319388,0.0005803444073535502,periodic_5,periodic_5,0.17241043872460055,True
claude:cal_high_cross_3,10,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00020831290748901665,0.04306037724018097,periodic_5,periodic_5,0.004837693509443606,5.69783805985935e-05,0.07930909842252731,periodic_5,periodic_5,0.0007184343503066366,3.806281165452674e-05,0.08384031057357788,periodic_5,periodic_5,0.0004539917778706579,True
claude:cal_high_cross_3,11,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00025876666768454015,0.042166151106357574,periodic_5,periodic_5,0.006136833950811431,0.00026721961330622435,0.08723396062850952,periodic_5,periodic_10,0.0030632521025176574,0.000268282339675352,0.0901430994272232,periodic_5,periodic_10,0.002976182773612627,True
claude:cal_high_cross_3,12,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00029319149325601757,0.044225841760635376,periodic_5,periodic_5,0.00662941578009674,0.00016902854258660227,0.0811368077993393,periodic_5,periodic_5,0.002083253546339035,0.00015355386130977422,0.08579441905021667,periodic_5,periodic_5,0.0017897884618799855,True
claude:cal_high_cross_3,13,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.000301334512187168,0.005969104822725058,periodic_5,periodic_5,0.05048236228654478,0.0002712915011215955,0.002292614197358489,periodic_5,periodic_5,0.11833281911722127,0.0002675327705219388,0.001833057962357998,periodic_5,periodic_5,0.14594888760516422,True
claude:cal_high_cross_3,14,ok,claude:cal_high_cross_3,claude:cal_high_cross_3,0.00034209119621664286,0.04447171837091446,periodic_5,periodic_5,0.007692331413044261,0.00027001480339094996,0.08201201260089874,periodic_5,periodic_5,0.0032923811381747625,0.0002610332740005106,0.08670458942651749,periodic_5,periodic_5,0.0030106050409446595,True
claude:cal_octagon_8,0,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0006257712375372648,0.004464603494852781,periodic_5,periodic_2,0.14016278002261864,0.00036291941069066525,0.0038556510116904974,periodic_5,periodic_2,0.09412662338740674,0.00033006322337314487,0.003779533552005887,periodic_5,periodic_2,0.08732908937876013,True
claude:cal_octagon_8,1,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.02379593811929226,0.0021013193763792515,periodic_2,periodic_5,11.324284345721232,0.04665812477469444,0.001077560125850141,periodic_2,periodic_5,43.29978778481944,0.04951588064432144,0.0009495900012552738,periodic_2,periodic_5,52.14448401822453,False
claude:cal_octagon_8,2,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0005988359334878623,0.021159199997782707,periodic_5,periodic_2,0.02830144492942148,0.0005712532438337803,0.0462258942425251,periodic_5,periodic_2,0.012357862475016457,0.0005678065936081111,0.04936223477125168,periodic_5,periodic_2,0.011502854282010727,True
claude:cal_octagon_8,3,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0006202497170306742,0.026258261874318123,periodic_5,periodic_2,0.023621126181139547,0.0004943019011989236,0.05215902253985405,periodic_5,periodic_2,0.009476824471187775,0.00047855862067081034,0.05443479120731354,periodic_5,periodic_5,0.008791410971858638,True
claude:cal_octagon_8,4,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0005569031345658004,0.0006576090236194432,periodic_5,periodic_5,0.8468605426072726,0.0005021636607125401,0.0004176773363724351,periodic_5,periodic_5,1.2022765349776368,0.0004953213501721621,0.00038768601370975375,periodic_5,periodic_5,1.2776353354418168,False
claude:cal_octagon_8,5,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0008062647539190948,0.06356141716241837,periodic_5,periodic_5,0.012684813994295439,0.00048537401016801596,0.08043895661830902,periodic_5,periodic_5,0.006034066459503754,0.0004452625580597669,0.08254864066839218,periodic_5,periodic_5,0.00539394173489107,True
claude:cal_octagon_8,6,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.005790072493255138,0.017182139679789543,periodic_5,periodic_5,0.33698204072137183,0.02242955006659031,0.026373744010925293,periodic_5,periodic_5,0.8504499799990056,0.024508466944098473,0.027522698044776917,periodic_5,periodic_5,0.8904819906909357,True
claude:cal_octagon_8,7,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0004242055583745241,0.007901906035840511,periodic_5,periodic_2,0.05368395377652731,0.00023720599710941315,0.025063710287213326,periodic_5,periodic_2,0.00946412140864985,0.00021383102284744382,0.027209032326936722,periodic_5,periodic_2,0.007858824976871848,True
claude:cal_octagon_8,8,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.000726788945030421,0.017348773777484894,periodic_5,periodic_5,0.04189281354130297,0.000486436125356704,0.026188891381025314,periodic_5,periodic_5,0.018574139633460867,0.00045639206655323505,0.02729390375316143,periodic_5,periodic_5,0.016721392098423132,True
claude:cal_octagon_8,9,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.00044737214921042323,0.018014229834079742,periodic_5,periodic_5,0.02483437556481455,0.00029627332696691155,0.02683441899716854,periodic_5,periodic_5,0.011040795293468925,0.0002773852611426264,0.027936941012740135,periodic_5,periodic_5,0.009928977586204943,True
claude:cal_octagon_8,10,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0004176485526841134,0.007483619265258312,periodic_5,periodic_5,0.05580836462685778,0.00025338202249258757,0.02424304001033306,periodic_5,periodic_5,0.010451742949093392,0.00023284876078832895,0.02617926523089409,periodic_5,periodic_1,0.008894396337508536,True
claude:cal_octagon_8,11,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0003983470087405294,0.016821864992380142,periodic_5,periodic_5,0.023680311839440516,0.000343343592248857,0.025900259613990784,periodic_5,periodic_5,0.013256376475214554,0.0003364681906532496,0.027035055682063103,periodic_5,periodic_5,0.01244562595358313,True
claude:cal_octagon_8,12,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.00030593707924708724,0.016401581466197968,periodic_5,periodic_5,0.01865290123867587,0.0002017001243075356,0.025013133883476257,periodic_5,periodic_5,0.008063768628399628,0.00018867049948312342,0.026089580729603767,periodic_5,periodic_5,0.0072316416824989285,True
claude:cal_octagon_8,13,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.0004557454667519778,0.016345014795660973,periodic_5,periodic_5,0.02788284210504124,0.0003774228971451521,0.025098638609051704,periodic_5,periodic_5,0.01503758442934177,0.00036763265961781144,0.02619284950196743,periodic_5,periodic_5,0.014035611497336224,True
claude:cal_octagon_8,14,ok,claude:cal_octagon_8,claude:cal_octagon_8,0.008474398404359818,0.023747768253087997,periodic_1,periodic_5,0.35685030753396646,0.008013175800442696,0.04735537990927696,periodic_1,periodic_5,0.1692136313929752,0.007955997250974178,0.05030635744333267,periodic_1,periodic_5,0.15815093072354064,True
claude:cal_pentagon_5,0,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0004893513978458941,0.018441306427121162,periodic_5,periodic_5,0.026535614479363423,0.00031131127616390586,0.03638425096869469,periodic_5,periodic_10,0.008556209565280337,0.0002890532778110355,0.03842907398939133,periodic_5,periodic_10,0.007521734140427925,True
claude:cal_pentagon_5,1,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0002363137318752706,0.0006259597139433026,periodic_5,periodic_10,0.3775222695827916,0.00016277719987556338,0.00039977525011636317,periodic_5,periodic_10,0.4071717792139048,0.00015358520613517612,0.0003715511120390147,periodic_5,periodic_10,0.41336225665514603,True
claude:cal_pentagon_5,2,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0001983724650926888,0.0005531611386686563,periodic_10,periodic_5,0.35861605457341056,0.00014072646445129067,0.00030652154237031937,periodic_10,periodic_5,0.45910790922901634,0.00013351981760933995,0.0002756924368441105,periodic_10,periodic_5,0.4843071472607656,True
claude:cal_pentagon_5,3,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00017178729467559606,0.0006996452575549483,periodic_5,periodic_5,0.24553485187041996,7.746450864942744e-05,0.00041902725934050977,periodic_5,periodic_5,0.18486746845860513,6.567877426277846e-05,0.0003839737910311669,periodic_5,periodic_5,0.17105014924689835,True
claude:cal_pentagon_5,4,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0002340628270758316,0.00031988738919608295,periodic_5,periodic_5,0.7317038276002714,0.00019937897741328925,0.00016572226013522595,periodic_5,periodic_5,1.2030911070763826,0.00019504271040204912,0.00014645174087490886,periodic_5,periodic_5,1.3317882685235134,False
claude:cal_pentagon_5,5,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00021187755919527262,0.0017096649389714003,periodic_5,periodic_2,0.12392928834508724,0.00020761533232871443,0.0017399281496182084,periodic_5,periodic_2,0.11932408379867374,0.0002070827758871019,0.001743713510222733,periodic_5,periodic_2,0.11875963263062073,True
claude:cal_pentagon_5,6,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00036148724029771984,0.00029863425879739225,periodic_5,periodic_5,1.210468088133753,0.00017474697961006314,0.00021719698270317167,periodic_5,periodic_5,0.8045552817318735,0.0001514053001301363,0.00020701751054730266,periodic_5,periodic_5,0.7313647030623567,False
claude:cal_pentagon_5,7,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00014875849592499435,0.0013021852355450392,periodic_5,periodic_10,0.11423758453437724,9.978252637665719e-05,0.00044803053606301546,periodic_5,periodic_10,0.22271367316495316,9.365707956021652e-05,0.000341263716109097,periodic_5,periodic_10,0.27444194955163564,True
claude:cal_pentagon_5,8,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0001958572247531265,0.000623685831669718,periodic_10,periodic_5,0.3140318647752216,8.69532668730244e-05,0.00041971009341068566,periodic_10,periodic_5,0.2071745908382069,7.333359826589003e-05,0.00039421339170075953,periodic_10,periodic_5,0.18602513209788743,True
claude:cal_pentagon_5,9,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0003590754058677703,0.000491154904011637,periodic_10,periodic_5,0.731083824949985,0.0002443738339934498,0.0003447344643063843,periodic_10,periodic_5,0.7088755529132749,0.0002300368796568364,0.0003185340319760144,periodic_10,periodic_2,0.7221736347284807,True
claude:cal_pentagon_5,10,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00014302725321613252,0.00039431097684428096,periodic_5,periodic_5,0.36272703935557954,6.688812572974712e-05,0.00023263254843186587,periodic_5,periodic_5,0.28752694401805734,5.7370623835595325e-05,0.00021242263028398156,periodic_5,periodic_5,0.2700777396405375,True
claude:cal_pentagon_5,11,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00014277193986345083,0.0006739425589330494,periodic_5,periodic_2,0.2118458583317247,0.00012145476648584008,0.0002664250205270946,periodic_5,periodic_5,0.4558684700316595,0.00011879012163262814,0.00019719511328730732,periodic_5,periodic_5,0.602398911678681,True
claude:cal_pentagon_5,12,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.00010585148993413895,0.0007053310400806367,periodic_5,periodic_5,0.15007348878625493,6.434624083340168e-05,0.0004658648686017841,periodic_5,periodic_5,0.138122114737963,5.917633097851649e-05,0.00043593146256171167,periodic_5,periodic_5,0.1357468686264858,True
claude:cal_pentagon_5,13,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.000156776251969859,0.0004662557621486485,periodic_5,periodic_10,0.3362451784989987,0.00013474651495926082,0.00024338580260518938,periodic_5,periodic_10,0.5536334228083187,0.00013199255045037717,0.0002155722613679245,periodic_5,periodic_10,0.6122891211179577,True
claude:cal_pentagon_5,14,ok,claude:cal_pentagon_5,claude:cal_pentagon_5,0.0001369461533613503,0.0003082798211835325,periodic_5,periodic_5,0.444226783431992,7.98199325799942e-05,0.000148400868056342,periodic_5,periodic_5,0.537867019414534,7.268810441019014e-05,0.00012841616990044713,periodic_5,periodic_5,0.5660354491692174,True
claude:cal_square_4,0,ok,claude:cal_square_4,claude:cal_square_4,0.00021124896011315286,0.0007944690296426415,periodic_5,periodic_5,0.26589955332579085,0.00014505782746709883,0.00035211528302170336,periodic_5,periodic_5,0.4119611799359413,0.00013678392861038446,0.0002968211192637682,periodic_5,periodic_5,0.46082950212458534,True
claude:cal_square_4,1,ok,claude:cal_square_4,claude:cal_square_4,0.00020238575234543532,0.000515862659085542,periodic_5,periodic_5,0.3923248732602588,0.00010019274486694485,0.000293853780021891,periodic_5,periodic_5,0.3409612252035038,8.741861529415473e-05,0.00026610257918946445,periodic_5,periodic_5,0.32851472375964036,True
claude:cal_square_4,2,ok,claude:cal_square_4,claude:cal_square_4,0.0001997338404180482,0.00036267266841605306,periodic_5,periodic_5,0.5507275783707978,0.0001281576114706695,0.00014008845028001815,periodic_5,periodic_5,0.9148335299198436,0.00011921054101549089,0.00011226541391806677,periodic_5,periodic_5,1.0618634613728213,False
claude:cal_square_4,3,ok,claude:cal_square_4,claude:cal_square_4,0.00015716913912910968,0.00057822628878057,periodic_5,periodic_5,0.2718125103937526,8.525447628926486e-05,0.00020517781376838684,periodic_5,periodic_5,0.4155150828612669,7.626509614055976e-05,0.00015854671073611826,periodic_5,periodic_5,0.48102603823483764,True
claude:cal_square_4,4,ok,claude:cal_square_4,claude:cal_square_4,0.00018610275583341718,0.001786476350389421,periodic_5,periodic_10,0.10417308675418513,0.00011251288378844038,0.0007680963026359677,periodic_5,periodic_5,0.14648278269575896,0.00010331414523534477,0.0004570520541165024,periodic_5,periodic_5,0.22604459230591278,True
claude:cal_square_4,5,ok,claude:cal_square_4,claude:cal_square_4,0.0001945063122548163,0.0006437269039452076,periodic_5,periodic_5,0.3021565683564659,0.00012723691179417074,0.00042696393211372197,periodic_5,periodic_5,0.29800388797309735,0.00011882824765052646,0.00039986855699680746,periodic_5,periodic_5,0.2971682708512517,True
claude:cal_square_4,6,ok,claude:cal_square_4,claude:cal_square_4,0.0002334778691874817,0.0002593912067823112,periodic_5,periodic_5,0.9000993984480872,0.00013072042202111334,0.00016966067778412253,periodic_5,periodic_5,0.7704815501647526,0.00011787573021138087,0.00015844436711631715,periodic_5,periodic_5,0.7439565846152546,True
claude:cal_square_4,7,ok,claude:cal_square_4,claude:cal_square_4,0.00018836841627489775,0.0011824013199657202,periodic_5,periodic_5,0.15931005242818816,0.00014234779519028962,0.0004286095208954066,periodic_5,periodic_5,0.3321153363390327,0.000136595219373703,0.0003343855496495962,periodic_5,periodic_5,0.40849617908681046,True
claude:cal_square_4,8,ok,claude:cal_square_4,claude:cal_square_4,0.00021274374739732593,0.0024398190435022116,periodic_5,periodic_10,0.08719652712110372,8.571014041081071e-05,0.0017439749790355563,periodic_5,periodic_10,0.049146427810684346,6.983094499446452e-05,0.0016572289168834686,periodic_5,periodic_10,0.04213717506558258,True
claude:cal_square_4,9,ok,claude:cal_square_4,claude:cal_square_4,0.00019439875904936343,0.001266357023268938,periodic_5,periodic_5,0.1535102309043527,0.00011506463488331065,0.0005530487978830934,periodic_5,periodic_5,0.20805512158012804,0.00010514786117710173,0.00046388525515794754,periodic_5,periodic_5,0.22666782357913082,True
claude:cal_square_4,10,ok,claude:cal_square_4,claude:cal_square_4,0.00018357261433266103,0.0004900459316559136,periodic_5,periodic_5,0.37460287388235436,0.00013148893776815385,0.00018027989426627755,periodic_5,periodic_5,0.7293599671960184,0.00012497848365455866,0.00014155912504065782,periodic_5,periodic_5,0.8828712639942006,True
claude:cal_square_4,11,ok,claude:cal_square_4,claude:cal_square_4,0.0002049619215540588,0.0320110060274601,periodic_5,periodic_10,0.0064028578601445915,0.00011281869956292212,0.05668843165040016,periodic_5,periodic_2,0.0019901538334783997,0.00010130196460522711,0.05927927792072296,periodic_5,periodic_2,0.001708893363051809,True
claude:cal_square_4,12,ok,claude:cal_square_4,claude:cal_square_4,0.0003458363644313067,0.0012375470250844955,periodic_5,periodic_10,0.2794531095961337,0.00017108075553551316,0.0011955706868320704,periodic_5,periodic_10,0.14309547517330787,0.00014923630806151778,0.0011916711227968335,periodic_5,periodic_10,0.12523279720940328,True
claude:cal_square_4,13,ok,claude:cal_square_4,claude:cal_square_4,0.00021408669999800622,0.0009006531327031553,periodic_5,periodic_5,0.23770161033633655,8.899972453946248e-05,0.0002581802837084979,periodic_5,periodic_5,0.3447192917331708,7.33638516976498e-05,0.0001778711739461869,periodic_5,periodic_5,0.4124549811530748,True
claude:cal_square_4,14,ok,claude:cal_square_4,claude:cal_square_4,0.0004235900705680251,0.0006136135198175907,periodic_2,periodic_5,0.6903206283556887,0.00017955539806280285,0.00021866762835998088,periodic_5,periodic_5,0.821133879804149,0.00014861958334222436,0.00016929939738474786,periodic_5,periodic_5,0.8778506340720942,True
claude:duffing_triple_well,0,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.000489518977701664,0.004486607387661934,periodic_5,periodic_5,0.10910671146484308,0.0010714107193052769,0.005804038140922785,periodic_5,periodic_5,0.18459746357471957,0.0009924941696226597,0.0035261556040495634,periodic_5,periodic_5,0.28146635630113537,True
claude:duffing_triple_well,1,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0011217418359592557,0.0010058367624878883,periodic_5,periodic_10,1.115232488803334,0.0037972023710608482,0.0015911295777186751,periodic_5,periodic_5,2.3864821723100573,0.004181165248155594,0.0018412694334983826,periodic_5,periodic_5,2.270805766981884,False
claude:duffing_triple_well,2,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.00048319832421839237,0.0019972671288996935,periodic_5,periodic_5,0.2419297435113696,0.001113113365136087,0.0027865103911608458,periodic_5,periodic_5,0.39946499703249616,0.0024431527126580477,0.0027045593596994877,periodic_10,periodic_10,0.9033459383673924,True
claude:duffing_triple_well,3,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.00039872026536613703,0.0011409528087824583,periodic_5,periodic_10,0.3494625389385055,0.0014514911454170942,0.0022336666006594896,periodic_5,periodic_10,0.6498244388793483,0.001430554548278451,0.0015005371533334255,periodic_5,periodic_10,0.9533616312668374,True
claude:duffing_triple_well,4,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0024042041040956974,0.001444363733753562,periodic_10,periodic_5,1.6645420041444379,0.0031819611322134733,0.003100045258179307,periodic_10,periodic_5,1.0264240897187018,0.0018753634067252278,0.0026391700375825167,periodic_10,periodic_5,0.7105883213356966,False
claude:duffing_triple_well,5,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0015915916301310062,0.0010495815658941865,periodic_5,periodic_5,1.5164058533888756,0.0024448337499052286,0.001519565936177969,periodic_5,periodic_5,1.6089027081342089,0.0019664992578327656,0.0012785386061295867,periodic_5,periodic_5,1.5380835966977835,False
claude:duffing_triple_well,6,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0008846854325383902,0.0019733901135623455,periodic_5,periodic_5,0.4483074210508556,0.0013989417348057032,0.0031704814173281193,periodic_5,periodic_5,0.44123953137206606,0.0011865954147651792,0.0032241560984402895,periodic_5,periodic_5,0.3680328676825554,True
claude:duffing_triple_well,7,ok,claude:duffing_triple_well,claude:duffing_triple_well,0.0011293734423816204,0.0012137324083596468,periodic_5,periodic_5,0.9304962400303399,0.0015328291337937117,0.0016237981617450714,periodic_5,periodic_5,0.9439776259793294,0.0008391398005187511,0.0009319796226918697,periodic_5,periodic_5,0.9003842788912422,True
