system_key,system_name,seed,run_dir,status,current_coverage,family_count_retained,family_count_total,persistent_coverage,elapsed_seconds,activity_leakage_true,activity_leakage_null,activity_leakage_true_over_null,matrix_leakage_true,matrix_leakage_null,matrix_leakage_true_over_null,activity_change_leakage_true,activity_change_leakage_null,activity_change_leakage_true_over_null,matrix_change_leakage_true,matrix_change_leakage_null,matrix_change_leakage_true_over_null,restricted_inside_residual_true,restricted_inside_residual_null,restricted_inside_residual_true_over_null,encoded_next_outside_true,encoded_next_outside_null,encoded_next_outside_true_over_null,global_over_identity_true,global_over_identity_null,global_over_identity_true_over_null,operator_distance_true,operator_distance_null,operator_distance_true_over_null
claude:cal_square_4,claude_cal_square_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_cal_square_4/dt_0p03/seed_2/20260501-005943,eligible,0.97314453125,5,8,0.970458984375,16.06863284111023,0.004412838206094929,0.2333667577662058,0.018909455006937404,0.06760706925771542,0.2669993705547442,0.2532105941570136,0.3215707067003579,0.7814311855026431,0.4115150670541933,0.5029673094041276,0.7863014910791507,0.6396621589943009,0.009509791833828326,0.19464983418328954,0.04885589486232776,0.03046801646660556,0.03046801646660556,1.0,0.6564864068352182,20.55992940923374,0.03193038233586451,1.0130029425081228,1.02106835638654,0.9921010049640949
claude:duffing_triple_well,claude_duffing_triple_well,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_duffing_triple_well/dt_0p02/seed_0/20260501-014530,eligible,0.9674072265625,7,9,0.9210205078125,11.536080121994019,0.0067453483861500685,0.1909377290930544,0.035327477802266576,0.03264211574293601,0.19774956554310208,0.16506795174637812,0.2518684583705241,0.808662584828634,0.31146297985815463,0.6321562892585078,0.8014351823520869,0.7887803071026005,0.009181706546733575,0.1418563826084016,0.06472536785376745,0.09647074658578583,0.09647074658578583,1.0,0.2685334556645316,8.202692260550851,0.03273723396353507,0.9529928635155668,0.9598915485166479,0.9928130578795679
claude:duffing_triple_well,claude_duffing_triple_well,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_duffing_triple_well/dt_0p02/seed_1/20260501-015137,eligible,0.9876708984375,6,7,0.94384765625,129.57411861419678,0.0051314654824684315,0.22010595517157205,0.0233136149290848,0.036133876049452555,0.21044325014859874,0.17170365893863362,0.210993235075362,0.78639595710423,0.26830406892261865,0.6118290722994707,0.77991123954951,0.7844855174197433,0.008719424865533492,0.17299085482975374,0.050403964268022024,0.09933401550572646,0.09933401550572646,1.0,0.2941120686935935,10.320084739188525,0.028498997452681744,0.9548949060555241,0.9634329661090055,0.9911378784473569
claude:duffing_triple_well,claude_duffing_triple_well,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_duffing_triple_well/dt_0p02/seed_2/20260501-015752,eligible,0.982666015625,6,7,0.9310302734375,107.2065076828003,0.004755768862246232,0.21708654224153773,0.02190724866286186,0.03289971366745806,0.20743561113940334,0.15860205239951977,0.1919809900727283,0.7864758455175233,0.24410284329380696,0.5958468364187829,0.788999406663502,0.7551930095086926,0.00879908330675717,0.17971447007309785,0.04896146260887168,0.08896869269041018,0.08896869269041018,1.0,0.2724287839978863,10.222904201358686,0.02664886402453804,0.9644438767276824,0.972461720522098,0.9917551060106397
claude:snic_multi,claude_snic_multi,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_snic_multi/dt_0p02/seed_0/20260501-024650,eligible,0.93896484375,7,11,0.9324951171875,97.8678331375122,0.0034794933749370963,0.176632069498876,0.01969910325349632,0.027308913790339766,0.15275726990466537,0.1787732512330382,0.33333652667708286,0.8018753072573112,0.41569621069541124,0.6425498537636786,0.8061342832454548,0.7970754589133788,0.006566070397700203,0.12202438205571911,0.05380949517697197,0.06046154882880269,0.06046154882880269,1.0,0.48515929860393997,16.625271207508085,0.029182038148336416,1.006573584556845,1.011453463967093,0.9951753792101239
claude:snic_multi,claude_snic_multi,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_snic_multi/dt_0p02/seed_1/20260501-024951,eligible,0.935791015625,6,11,0.9298095703125,11.812938451766968,0.0035527440123627003,0.1972514598200128,0.018011243189807027,0.03607354965605256,0.2172243180603492,0.16606588975931608,0.32702595741011586,0.807029047857464,0.40522204036932585,0.6789177436233956,0.8107471580746086,0.8373976237372374,0.0056801114004308316,0.13807187542079624,0.04113880095508067,0.05732629893138208,0.05732629893138208,1.0,0.4684237091366839,19.53622228634154,0.023977189769394433,1.0113761798950514,1.017614614605285,0.9938695507899586
claude:snic_multi,claude_snic_multi,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_snic_multi/dt_0p02/seed_2/20260501-024953,eligible,0.9256591796875,4,9,0.9190673828125,9.532636165618896,0.002907924976961248,0.1473939762414225,0.019728926860608207,0.02425699351803179,0.13784847986135318,0.17596852386351497,0.39523730996560685,0.7741405036361624,0.5105498396081393,0.6417798318781011,0.7943089781986272,0.807972526426128,0.006589306126716522,0.11450394625664234,0.05754654177549168,0.06492207059938566,0.06492207059938566,1.0,0.6236877250194844,19.12053535543654,0.03261873757327361,0.9811267819054067,0.9865515253442805,0.9945013075348693
claude:transition_routes_4,claude_transition_routes_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_0/20260501-032023,eligible,0.995361328125,9,10,0.98876953125,10.670136451721191,0.0035142274019531452,0.15480428980289423,0.02270109831211824,0.04981855291318332,0.1606427674529184,0.31012011124487304,0.3140101397839358,0.7961806802637895,0.39439557824977417,0.6166902015166262,0.8022607860347395,0.7686904461137682,0.005955199477513091,0.1149262426894361,0.0518175774144619,0.04226751225879049,0.04226751225879049,1.0,0.4749162699870684,15.384730346978735,0.030869326876459217,1.031765389954411,1.036383864928024,0.9955436637621393
claude:transition_routes_4,claude_transition_routes_4,1,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_1/20260501-032328,eligible,0.9981689453125,9,9,0.9898681640625,10.26888918876648,0.0034960228351808517,0.15317020300427403,0.02282443168847468,0.03784023327389432,0.16678776835157433,0.22687654884937575,0.3277900346195015,0.7924909432807499,0.4136199125033758,0.6071848291806196,0.7946729204272325,0.7640688559693019,0.006516908292695174,0.11842970346078921,0.05502765017775166,0.040544036787585835,0.040544036787585835,1.0,0.5263365530699416,16.150996952608626,0.03258848692835215,1.0032589586416338,1.0088737174856908,0.9944346267062542
claude:transition_routes_4,claude_transition_routes_4,2,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_transition_routes_4/dt_0p02/seed_2/20260501-032623,eligible,0.954345703125,9,13,0.9481201171875,13.577309131622314,0.0029418019138576406,0.14334873085338284,0.020521994832772655,0.04318343456697591,0.15380721451737472,0.28076338748139623,0.2994461061094963,0.8057177904069899,0.37165135196808546,0.5917659318705805,0.7998841749918577,0.7398145261176148,0.005762627576103556,0.10940763975430445,0.05267116253530947,0.032959426022652616,0.032959426022652616,1.0,0.4894140867813039,16.139924932236063,0.030323194738273128,1.0235814217515553,1.0284123157654501,0.9953025708270528
claude:var_depth_gradient_4,claude_var_depth_gradient_4,0,/network/scratch/l/lia/skae/transition_rich_lista_dense_p256_hardinit_table123_20260430/transition_rich_basin_partition/lista_dense_signsplit_p256_hardinit_basin_partition/claude_var_depth_gradient_4/dt_0p03/seed_0/20260501-033835,eligible,0.9736328125,4,7,0.967041015625,13.799961805343628,0.00497587436815353,0.13707569591247382,0.03630019410100787,0.037134147608917596,0.13675472631460953,0.2715383124930473,0.3955644883198233,0.7560137911527185,0.5232239053690985,0.5537952516587725,0.7589972910940275,0.7296406168466367,0.011540844857179358,0.1163868157986698,0.09915938311383256,0.04125994418221945,0.04125994418221945,1.0,0.8234235733389392,11.964901783409882,0.06881991914724028,0.9289209799136297,0.9329442996762496,0.9956875027115594
